#{"t_start": 1681783077.1542935, "env_id": null}
r,l,t
102.0,156,2.807782
106.0,156,3.43208
109.0,156,4.08862
109.0,156,4.699122
109.0,156,5.311198
118.0,156,5.934161
114.0,156,6.549366
107.0,156,7.15101
104.0,156,7.761909
110.0,156,8.382579
112.0,156,9.001896
115.0,156,9.613396
110.0,156,10.221312
109.0,156,13.828256
106.0,156,14.431436
109.0,156,15.060209
111.0,156,15.714318
104.0,156,16.350596
106.0,156,16.98402
115.0,156,17.632902
112.0,156,18.248725
110.0,156,18.860717
112.0,156,19.466967
114.0,156,20.073223
109.0,156,20.675701
113.0,156,21.303684
103.0,156,24.923434
113.0,156,25.532484
102.0,156,26.145293
108.0,156,26.761206
110.0,156,27.396147
112.0,156,28.015567
107.0,156,28.628953
102.0,156,29.286111
108.0,156,29.908635
112.0,156,30.512663
111.0,156,31.129431
113.0,156,31.769152
113.0,156,32.394239
115.0,156,35.754138
115.0,156,36.378102
115.0,156,36.998462
119.0,156,37.624038
112.0,156,38.25216
112.0,156,38.891884
110.0,156,39.503465
116.0,156,40.169975
118.0,156,40.83508
111.0,156,41.486792
116.0,156,42.121099
116.0,156,42.748059
112.0,156,43.403671
113.0,156,45.610921
116.0,156,46.235112
114.0,156,46.859833
117.0,156,47.487681
115.0,156,48.123795
116.0,156,48.757913
117.0,156,49.376889
114.0,156,50.000251
113.0,156,50.620383
116.0,156,51.230943
112.0,156,51.855269
114.0,156,52.463551
118.0,156,53.085638
116.0,156,56.688297
115.0,156,57.309146
118.0,156,57.932187
114.0,156,58.57147
118.0,156,59.196294
121.0,156,59.827785
117.0,156,60.444895
113.0,156,61.065465
119.0,156,61.688921
118.0,156,62.316045
117.0,156,62.946983
115.0,156,63.572609
119.0,156,64.201439
113.0,156,67.799991
108.0,156,68.408295
118.0,156,69.030323
114.0,156,69.653834
116.0,156,70.279811
116.0,156,70.914728
120.0,156,71.53852
114.0,156,72.201414
117.0,156,72.86257
116.0,156,73.523207
114.0,156,74.156713
106.0,156,74.800794
120.0,156,75.471277
114.0,156,79.163617
122.0,156,79.791588
116.0,156,80.439539
116.0,156,81.069071
117.0,156,81.702968
119.0,156,82.337676
115.0,156,82.966391
117.0,156,83.598563
107.0,156,84.206432
115.0,156,84.843245
112.0,156,85.459987
114.0,156,86.086181
121.0,156,86.715473
108.0,156,87.329278
112.0,156,90.930263
120.0,156,91.557509
116.0,156,92.175745
119.0,156,92.819605
119.0,156,93.446088
117.0,156,94.060742
118.0,156,94.683067
115.0,156,95.30866
116.0,156,95.93358
120.0,156,96.570769
118.0,156,97.184795
120.0,156,97.823853
115.0,156,98.438086
117.0,156,102.05789
118.0,156,102.677161
115.0,156,103.296493
121.0,156,103.930291
121.0,156,104.575643
120.0,156,105.209026
118.0,156,105.852001
119.0,156,106.490842
117.0,156,107.123081
119.0,156,107.748948
121.0,156,108.382953
121.0,156,109.008906
119.0,156,109.656227
116.0,156,113.26382
116.0,156,113.885783
119.0,156,114.515418
118.0,156,115.150709
117.0,156,115.779126
116.0,156,116.418805
119.0,156,117.046227
120.0,156,117.668901
117.0,156,118.290869
118.0,156,118.917237
121.0,156,119.535847
120.0,156,120.173861
119.0,156,120.81711
116.0,156,124.446298
119.0,156,125.076455
121.0,156,125.701507
123.0,156,126.332744
117.0,156,126.953395
114.0,156,127.574824
121.0,156,128.200618
118.0,156,128.825404
122.0,156,129.471372
120.0,156,130.098057
119.0,156,130.729278
116.0,156,131.356456
120.0,156,131.981562
120.0,156,135.596234
120.0,156,136.221667
119.0,156,136.844258
120.0,156,137.483574
121.0,156,138.12555
118.0,156,138.747666
118.0,156,139.367409
120.0,156,140.005418
118.0,156,140.620086
120.0,156,141.234582
116.0,156,141.853594
121.0,156,142.491472
117.0,156,143.107905
120.0,156,146.71493
117.0,156,147.341695
119.0,156,147.96662
120.0,156,148.602679
120.0,156,149.237311
119.0,156,149.865505
119.0,156,150.481168
117.0,156,151.113005
117.0,156,151.733866
117.0,156,152.369545
117.0,156,153.000525
120.0,156,153.623855
118.0,156,154.244839
121.0,156,157.867597
119.0,156,158.492995
120.0,156,159.134128
119.0,156,159.775368
118.0,156,160.44992
120.0,156,161.090308
120.0,156,161.723561
118.0,156,162.360569
120.0,156,162.984536
120.0,156,163.627531
120.0,156,164.269253
120.0,156,164.90667
121.0,156,165.542398
121.0,156,169.180063
120.0,156,169.818121
119.0,156,170.456253
120.0,156,171.09514
119.0,156,171.733214
120.0,156,172.372356
119.0,156,173.011613
120.0,156,173.649714
121.0,156,174.273395
121.0,156,174.897029
120.0,156,175.531653
120.0,156,176.175571
122.0,156,176.820864
119.0,156,177.436356
122.0,156,181.086386
120.0,156,181.712029
121.0,156,182.351903
