#{"t_start": 1681784261.0141373, "env_id": null}
r,l,t
129.0,180,653.659515
128.0,180,654.415955
129.0,180,655.164569
129.0,180,655.917471
130.0,180,656.680909
127.0,180,657.455488
129.0,180,661.410516
129.0,180,662.167469
129.0,180,662.911032
127.0,180,663.654293
129.0,180,664.412426
129.0,180,665.167322
128.0,180,665.920408
128.0,180,666.681553
129.0,180,667.450372
128.0,180,668.247332
129.0,180,669.006231
128.0,180,672.924319
128.0,180,673.681351
129.0,180,674.432827
129.0,180,675.203381
129.0,180,675.951875
128.0,180,676.697906
129.0,180,677.456144
129.0,180,678.234296
129.0,180,679.006413
129.0,180,679.764074
129.0,180,680.521801
128.0,180,681.297587
129.0,180,685.272715
129.0,180,686.02436
129.0,180,686.770139
129.0,180,687.524852
129.0,180,688.282281
130.0,180,689.036128
128.0,180,689.795017
128.0,180,690.559048
130.0,180,691.35718
128.0,180,692.153612
129.0,180,692.93731
129.0,180,696.831092
129.0,180,697.616927
128.0,180,698.368959
130.0,180,699.148528
129.0,180,699.897389
130.0,180,700.622767
130.0,180,701.37411
129.0,180,702.248088
129.0,180,702.999849
129.0,180,703.774212
129.0,180,704.524741
130.0,180,705.272944
127.0,180,709.195838
128.0,180,709.945359
129.0,180,710.690842
131.0,180,711.411416
128.0,180,712.154107
129.0,180,712.899561
129.0,180,713.646543
130.0,180,714.392177
129.0,180,715.169607
130.0,180,715.895262
127.0,180,716.636962
130.0,180,720.511097
130.0,180,721.28121
130.0,180,722.032964
130.0,180,722.783178
128.0,180,723.529451
130.0,180,724.281259
130.0,180,725.027244
129.0,180,725.771824
128.0,180,726.518205
130.0,180,727.268622
128.0,180,728.013018
129.0,180,731.939184
130.0,180,732.6683
129.0,180,733.415424
129.0,180,734.163227
129.0,180,734.909172
130.0,180,735.659813
130.0,180,736.405923
130.0,180,737.158007
129.0,180,737.908579
130.0,180,738.66226
129.0,180,739.407803
128.0,180,740.159229
129.0,180,744.043606
129.0,180,744.791038
129.0,180,745.511901
129.0,180,746.230846
129.0,180,746.980963
130.0,180,747.732047
130.0,180,748.480474
130.0,180,749.227869
129.0,180,749.974727
130.0,180,750.72015
129.0,180,751.463815
130.0,180,755.35987
129.0,180,756.106432
129.0,180,756.848101
130.0,180,757.599464
129.0,180,758.34462
130.0,180,759.093955
130.0,180,759.840833
128.0,180,760.585693
129.0,180,761.332184
129.0,180,762.078527
130.0,180,762.823868
129.0,180,766.736764
129.0,180,767.488957
130.0,180,768.241184
130.0,180,768.990583
129.0,180,769.741105
128.0,180,770.489934
129.0,180,771.234889
129.0,180,771.980425
130.0,180,772.729692
130.0,180,773.475899
130.0,180,774.22301
128.0,180,774.968176
130.0,180,778.845899
130.0,180,779.619523
130.0,180,780.403783
130.0,180,781.17078
129.0,180,781.95241
129.0,180,782.711659
129.0,180,783.479888
129.0,180,784.234823
129.0,180,784.992148
130.0,180,785.747648
130.0,180,786.57425
129.0,180,790.453752
130.0,180,791.225769
129.0,180,791.984587
129.0,180,792.73862
129.0,180,793.50604
130.0,180,794.274054
129.0,180,795.05993
129.0,180,795.824973
128.0,180,796.596153
129.0,180,797.371585
130.0,180,798.132918
130.0,180,798.912963
129.0,180,802.842854
128.0,180,803.638581
130.0,180,804.432532
128.0,180,805.211166
129.0,180,805.981094
129.0,180,806.73894
130.0,180,807.519243
130.0,180,808.276174
130.0,180,809.043661
129.0,180,809.818325
129.0,180,810.584293
130.0,180,814.503709
129.0,180,815.257311
129.0,180,816.015805
130.0,180,816.794139
130.0,180,817.546895
129.0,180,818.305005
129.0,180,819.06516
130.0,180,819.831859
130.0,180,820.604974
130.0,180,821.402167
130.0,180,822.168095
128.0,180,826.064598
130.0,180,826.851128
129.0,180,827.611901
128.0,180,828.384029
130.0,180,829.136133
130.0,180,829.88316
129.0,180,830.638607
129.0,180,831.385622
130.0,180,832.141189
129.0,180,832.93259
129.0,180,833.721437
130.0,180,834.480082
130.0,180,838.420139
128.0,180,839.195347
130.0,180,839.948978
130.0,180,840.706628
130.0,180,841.477923
129.0,180,842.225801
128.0,180,842.975529
130.0,180,843.72592
130.0,180,844.47662
129.0,180,845.226349
130.0,180,845.983807
129.0,180,849.877331
129.0,180,850.643464
129.0,180,851.397163
130.0,180,852.149529
129.0,180,852.898382
129.0,180,853.664195
129.0,180,854.428924
129.0,180,855.198273
130.0,180,856.001388
130.0,180,856.803681
130.0,180,857.592828
