#{"t_start": 1681729134.716156, "env_id": null}
r,l,t
104.0,116,195.348985
105.0,116,195.860392
107.0,116,196.365392
107.0,116,196.872669
107.0,116,197.382105
107.0,116,197.892259
106.0,116,198.402879
105.0,116,198.913116
106.0,116,199.42806
107.0,116,199.937788
107.0,116,200.4778
105.0,116,200.992147
108.0,116,204.644042
107.0,116,205.153937
105.0,116,205.6624
106.0,116,206.169193
107.0,116,206.674388
105.0,116,207.181976
106.0,116,207.717553
106.0,116,208.238531
107.0,116,208.763769
106.0,116,209.279809
107.0,116,209.799026
107.0,116,210.321384
106.0,116,210.836587
106.0,116,211.351321
108.0,116,211.86676
105.0,116,212.378162
106.0,116,212.893577
105.0,116,216.54731
105.0,116,217.062363
105.0,116,217.579854
108.0,116,218.095042
106.0,116,218.608523
105.0,116,219.119719
106.0,116,219.632524
106.0,116,220.146801
105.0,116,220.660676
106.0,116,221.172647
105.0,116,221.687836
106.0,116,222.204348
108.0,116,222.712248
106.0,116,223.222866
106.0,116,223.73578
107.0,116,224.249348
106.0,116,224.762053
106.0,116,225.274811
106.0,116,228.902382
107.0,116,229.414896
106.0,116,229.931391
106.0,116,230.448296
105.0,116,230.964965
107.0,116,231.475245
107.0,116,231.992903
107.0,116,232.506114
105.0,116,233.017782
105.0,116,233.52882
106.0,116,234.039917
106.0,116,234.553086
106.0,116,235.061615
108.0,116,235.568718
105.0,116,236.090445
106.0,116,236.60304
105.0,116,237.114607
108.0,116,237.63239
107.0,116,241.239838
106.0,116,241.754517
106.0,116,242.271356
107.0,116,242.783502
106.0,116,243.293453
106.0,116,243.806721
106.0,116,244.320083
106.0,116,244.840264
107.0,116,245.358137
107.0,116,245.875299
107.0,116,246.386175
108.0,116,246.902505
105.0,116,247.41756
106.0,116,247.937089
107.0,116,248.451118
106.0,116,248.968259
108.0,116,249.483183
106.0,116,253.094132
107.0,116,253.602186
105.0,116,254.111303
106.0,116,254.621519
106.0,116,255.136156
105.0,116,255.652295
108.0,116,256.162126
106.0,116,256.674387
105.0,116,257.18799
106.0,116,257.702457
107.0,116,258.219783
107.0,116,258.736247
105.0,116,259.252275
105.0,116,259.764146
107.0,116,260.275313
108.0,116,260.789614
106.0,116,261.305546
107.0,116,261.822094
108.0,116,265.439663
106.0,116,265.954852
106.0,116,266.465519
108.0,116,266.976149
106.0,116,267.48893
105.0,116,267.998522
104.0,116,268.504275
106.0,116,269.012057
105.0,116,269.525924
107.0,116,270.039126
105.0,116,270.551181
108.0,116,271.062756
106.0,116,271.574688
105.0,116,272.088128
105.0,116,272.598744
106.0,116,273.106945
107.0,116,273.619939
105.0,116,274.133243
106.0,116,277.775042
107.0,116,278.293234
107.0,116,278.807117
106.0,116,279.323317
106.0,116,279.839191
106.0,116,280.357262
106.0,116,280.87604
106.0,116,281.391605
107.0,116,281.942129
106.0,116,282.470295
107.0,116,283.009976
106.0,116,283.543606
107.0,116,284.054805
105.0,116,284.575412
106.0,116,285.107679
105.0,116,285.66678
106.0,116,286.214439
108.0,116,289.824507
108.0,116,290.335899
106.0,116,290.861694
107.0,116,291.39817
105.0,116,291.932173
106.0,116,292.469778
106.0,116,293.003117
106.0,116,293.524452
105.0,116,294.037562
107.0,116,294.5557
107.0,116,295.070518
106.0,116,295.587017
107.0,116,296.123485
106.0,116,296.661706
106.0,116,297.196299
106.0,116,297.730445
105.0,116,298.253051
108.0,116,298.767883
108.0,116,302.382643
106.0,116,302.90651
107.0,116,303.424352
107.0,116,303.947968
107.0,116,304.472152
107.0,116,304.994151
106.0,116,305.516067
106.0,116,306.038245
106.0,116,306.560907
106.0,116,307.077065
105.0,116,307.592483
106.0,116,308.11269
107.0,116,308.633887
106.0,116,309.152327
108.0,116,309.670062
106.0,116,310.192366
105.0,116,310.718219
107.0,116,311.237984
107.0,116,314.831228
108.0,116,315.350161
105.0,116,315.872875
106.0,116,316.394098
106.0,116,316.911902
106.0,116,317.426147
106.0,116,317.942018
105.0,116,318.452173
105.0,116,318.961491
106.0,116,319.471825
108.0,116,319.984467
106.0,116,320.498821
105.0,116,321.013074
108.0,116,321.524664
106.0,116,322.041528
105.0,116,322.557923
106.0,116,323.073256
104.0,116,326.721027
104.0,116,327.227028
105.0,116,327.735593
106.0,116,328.252764
106.0,116,328.770731
105.0,116,329.286411
106.0,116,329.808303
105.0,116,330.326305
108.0,116,330.841319
106.0,116,331.355342
106.0,116,331.867244
104.0,116,332.378283
106.0,116,332.893066
106.0,116,333.408973
107.0,116,333.92693
107.0,116,334.444254
105.0,116,334.958037
105.0,116,335.470138
108.0,116,339.070157
107.0,116,339.586655
105.0,116,340.094121
105.0,116,340.601694
107.0,116,341.110337
106.0,116,341.624405
108.0,116,342.1364
105.0,116,342.651241
106.0,116,343.166584
107.0,116,343.686529
106.0,116,344.200464
108.0,116,344.715878
108.0,116,345.223639
107.0,116,345.734034
108.0,116,346.244672
105.0,116,346.765261
106.0,116,347.282411
107.0,116,347.799128
106.0,116,351.420611
107.0,116,351.93205
107.0,116,352.444362
105.0,116,352.960197
106.0,116,353.474704
107.0,116,353.992726
107.0,116,354.503179
107.0,116,355.015214
107.0,116,355.532568
106.0,116,356.05213
105.0,116,356.564076
106.0,116,357.077167
106.0,116,357.595071
106.0,116,358.113366
107.0,116,358.626813
105.0,116,359.140684
106.0,116,359.649098
106.0,116,363.296642
107.0,116,363.818735
107.0,116,364.351365
105.0,116,364.890513
106.0,116,365.406418
107.0,116,365.942342
106.0,116,366.468186
105.0,116,366.989434
106.0,116,367.506442
107.0,116,368.050879
106.0,116,368.594155
106.0,116,369.112753
106.0,116,369.62778
105.0,116,370.143408
105.0,116,370.737205
106.0,116,371.329384
105.0,116,371.984002
105.0,116,372.631877
107.0,116,376.275975
106.0,116,376.79255
106.0,116,377.307624
107.0,116,377.819065
105.0,116,378.334834
104.0,116,378.851314
104.0,116,379.360247
106.0,116,379.874871
104.0,116,380.383297
106.0,116,380.899307
108.0,116,381.410804
107.0,116,381.925564
108.0,116,382.436998
108.0,116,382.94766
107.0,116,383.457871
108.0,116,383.97379
105.0,116,384.490351
107.0,116,388.124229
106.0,116,388.642685
106.0,116,389.162461
107.0,116,389.671741
107.0,116,390.18071
106.0,116,390.694527
107.0,116,391.20932
104.0,116,391.720399
106.0,116,392.236221
106.0,116,392.750677
107.0,116,393.260205
105.0,116,393.775128
106.0,116,394.291877
108.0,116,394.802119
108.0,116,395.311969
105.0,116,395.82949
108.0,116,396.339315
107.0,116,396.857003
107.0,116,400.48198
105.0,116,400.999849
106.0,116,401.518841
108.0,116,402.028284
106.0,116,402.5426
105.0,116,403.056153
105.0,116,403.575723
107.0,116,404.094868
106.0,116,404.615762
105.0,116,405.128162
103.0,116,405.637434
107.0,116,406.148333
106.0,116,406.659947
102.0,116,407.167158
107.0,116,407.682786
107.0,116,408.196124
108.0,116,408.710315
106.0,116,409.222206
106.0,116,412.867661
108.0,116,413.384168
108.0,116,413.904136
108.0,116,414.41501
103.0,116,414.923794
104.0,116,415.435869
106.0,116,415.95267
107.0,116,416.466977
106.0,116,416.984493
106.0,116,417.498808
106.0,116,418.010871
105.0,116,418.514302
106.0,116,419.04704
106.0,116,419.568635
104.0,116,420.080171
107.0,116,420.610186
105.0,116,421.135069
106.0,116,424.820563
106.0,116,425.36988
108.0,116,425.906292
107.0,116,426.409091
106.0,116,426.919453
107.0,116,427.434999
105.0,116,427.947721
107.0,116,428.463043
106.0,116,428.977927
105.0,116,429.491082
105.0,116,430.00652
105.0,116,430.517407
107.0,116,431.034036
107.0,116,431.541214
107.0,116,432.050915
107.0,116,432.565469
106.0,116,433.073334
108.0,116,433.583812
106.0,116,437.206607
106.0,116,437.71831
106.0,116,438.232805
105.0,116,438.747095
107.0,116,439.266016
106.0,116,439.779299
107.0,116,440.297163
107.0,116,440.814937
106.0,116,441.328777
106.0,116,441.849977
107.0,116,442.366321
107.0,116,442.880898
106.0,116,443.388768
106.0,116,443.902847
107.0,116,444.415068
107.0,116,444.929418
104.0,116,445.441375
106.0,116,445.955775
105.0,116,449.588555
107.0,116,450.096994
105.0,116,450.609186
106.0,116,451.125205
106.0,116,451.639949
106.0,116,452.152437
106.0,116,452.668087
107.0,116,453.179484
107.0,116,453.69321
106.0,116,454.204892
107.0,116,454.719602
107.0,116,455.231711
105.0,116,455.747243
106.0,116,456.265498
107.0,116,456.780307
107.0,116,457.297753
107.0,116,457.808966
108.0,116,461.429724
107.0,116,461.942848
107.0,116,462.458178
106.0,116,462.970199
105.0,116,463.488633
106.0,116,464.008903
105.0,116,464.521367
104.0,116,465.028997
104.0,116,465.538185
106.0,116,466.055285
107.0,116,466.567397
108.0,116,467.08194
107.0,116,467.59848
107.0,116,468.108482
104.0,116,468.618451
106.0,116,469.134505
108.0,116,469.652306
105.0,116,470.168753
105.0,116,473.804399
108.0,116,474.314454
105.0,116,474.837212
106.0,116,475.362156
106.0,116,475.884859
106.0,116,476.416704
107.0,116,476.94138
108.0,116,477.455462
106.0,116,478.043849
106.0,116,478.559389
106.0,116,479.075711
107.0,116,479.591612
107.0,116,480.103668
107.0,116,480.621635
106.0,116,481.139641
107.0,116,481.654746
108.0,116,482.171135
107.0,116,482.687921
107.0,116,486.330037
106.0,116,486.843675
107.0,116,487.358157
105.0,116,487.873017
106.0,116,488.390249
106.0,116,488.907328
105.0,116,489.423015
105.0,116,489.939889
106.0,116,490.454485
105.0,116,490.969175
105.0,116,491.483293
106.0,116,491.996112
106.0,116,492.510202
107.0,116,493.027146
107.0,116,493.540591
107.0,116,494.059711
107.0,116,494.5766
107.0,116,498.200981
108.0,116,498.710894
106.0,116,499.224668
105.0,116,499.737877
105.0,116,500.250304
106.0,116,500.763094
106.0,116,501.280769
106.0,116,501.790302
105.0,116,502.304774
106.0,116,502.819327
108.0,116,503.331013
106.0,116,503.84746
106.0,116,504.360573
106.0,116,504.867606
106.0,116,505.384883
105.0,116,505.899501
106.0,116,506.412889
105.0,116,506.925748
105.0,116,510.564156
108.0,116,511.076903
106.0,116,511.589992
104.0,116,512.104095
105.0,116,512.618272
106.0,116,513.133014
105.0,116,513.647963
107.0,116,514.163184
106.0,116,514.684435
106.0,116,515.192494
106.0,116,515.708589
105.0,116,516.222183
106.0,116,516.733604
105.0,116,517.246204
106.0,116,517.759733
107.0,116,518.276078
106.0,116,518.788274
106.0,116,519.307333
107.0,116,522.921321
108.0,116,523.435605
106.0,116,523.955571
106.0,116,524.472771
106.0,116,524.986118
105.0,116,525.504127
106.0,116,526.016795
105.0,116,526.529758
108.0,116,527.044098
105.0,116,527.55688
105.0,116,528.073558
106.0,116,528.590608
107.0,116,529.105443
106.0,116,529.620323
107.0,116,530.141646
106.0,116,530.658603
107.0,116,531.172272
105.0,116,534.808717
106.0,116,535.321973
106.0,116,535.837576
105.0,116,536.352876
105.0,116,536.865655
107.0,116,537.38573
106.0,116,537.905123
106.0,116,538.426442
107.0,116,538.940892
107.0,116,539.460873
106.0,116,539.97665
106.0,116,540.493063
107.0,116,541.010368
106.0,116,541.527038
107.0,116,542.044434
106.0,116,542.561471
108.0,116,543.075507
107.0,116,543.592341
106.0,116,547.256523
107.0,116,547.776739
106.0,116,548.295525
107.0,116,548.812288
104.0,116,549.349452
106.0,116,549.891671
105.0,116,550.423049
106.0,116,550.955626
107.0,116,551.47419
106.0,116,551.994325
105.0,116,552.523171
105.0,116,553.036882
104.0,116,553.549324
106.0,116,554.060694
106.0,116,554.576695
106.0,116,555.093927
106.0,116,555.612462
105.0,116,556.126249
106.0,116,559.764611
107.0,116,560.286987
106.0,116,560.802813
106.0,116,561.320778
106.0,116,561.835008
105.0,116,562.348382
105.0,116,562.864217
106.0,116,563.380402
106.0,116,563.89382
107.0,116,564.408356
106.0,116,564.921712
106.0,116,565.436613
105.0,116,565.948045
108.0,116,566.460626
106.0,116,566.970337
106.0,116,567.480563
106.0,116,567.994062
106.0,116,571.570424
105.0,116,572.091996
104.0,116,572.609683
107.0,116,573.127744
105.0,116,573.645088
106.0,116,574.163242
106.0,116,574.67976
107.0,116,575.194891
106.0,116,575.705777
106.0,116,576.219709
106.0,116,576.73117
106.0,116,577.244061
