#{"t_start": 1681726715.6445847, "env_id": null}
r,l,t
59.3,156,175.760259
58.5,156,176.350912
57.7,156,180.148529
57.9,156,180.736115
58.1,156,181.328864
58.6,156,181.910258
58.2,156,182.507567
58.5,156,183.104525
58.2,156,183.707629
58.2,156,184.298497
58.6,156,184.908275
58.6,156,185.490557
58.5,156,186.081409
58.7,156,186.669227
57.3,156,187.262304
58.8,156,191.042563
57.8,156,191.632873
57.3,156,192.229004
58.2,156,192.820666
57.5,156,193.425524
58.6,156,194.020944
58.0,156,194.609502
58.1,156,195.205465
57.2,156,195.807895
58.0,156,196.410193
58.7,156,196.995013
57.9,156,197.604357
57.6,156,198.206206
58.5,156,201.966009
58.1,156,202.554065
57.5,156,203.147357
58.0,156,203.738117
57.7,156,204.338265
58.0,156,204.929928
57.5,156,205.547496
58.3,156,206.13182
57.8,156,206.720282
58.5,156,207.312596
57.3,156,207.915533
57.5,156,208.506762
57.8,156,209.102555
58.2,156,212.867823
57.7,156,213.485004
57.8,156,214.104122
58.2,156,214.732923
57.8,156,215.36061
58.2,156,215.982181
58.2,156,216.594356
57.8,156,217.213651
58.3,156,217.821396
57.7,156,218.412565
57.3,156,219.001293
58.0,156,219.595766
57.9,156,220.2081
57.8,156,223.97227
58.8,156,224.579255
57.9,156,225.197068
57.9,156,225.795799
58.5,156,226.389126
57.8,156,226.979803
57.5,156,227.587299
57.5,156,228.184051
58.4,156,228.773748
58.0,156,229.384055
58.5,156,229.967214
58.3,156,230.568422
57.8,156,231.164224
57.9,156,234.928445
58.5,156,235.525924
58.0,156,236.128229
58.5,156,236.725755
57.9,156,237.323603
57.8,156,237.920842
58.2,156,238.521645
58.7,156,239.129792
58.2,156,239.741249
58.5,156,240.339204
58.4,156,240.931478
58.4,156,241.522084
58.0,156,242.113795
58.6,156,245.883383
59.3,156,246.468935
58.8,156,247.059837
58.4,156,247.652728
58.2,156,248.266036
58.6,156,248.856788
58.9,156,249.449879
58.5,156,250.036927
58.9,156,250.627192
58.4,156,251.22696
57.4,156,251.821744
58.4,156,252.417721
59.3,156,253.002995
57.4,156,256.850747
58.9,156,257.441439
58.0,156,258.068202
58.3,156,258.780615
58.5,156,259.501717
58.8,156,260.223769
58.2,156,260.954025
58.5,156,261.666139
59.3,156,262.37285
57.9,156,263.103848
59.0,156,263.818042
58.3,156,264.55734
58.7,156,265.303872
58.5,156,266.027728
59.3,156,269.98505
58.2,156,270.707209
58.7,156,271.411408
58.4,156,272.126376
58.9,156,272.831381
59.0,156,273.555731
59.2,156,274.262859
58.8,156,274.982757
58.8,156,275.691836
58.1,156,276.398663
58.2,156,277.120594
58.8,156,277.846984
58.7,156,278.553296
59.5,156,282.59595
58.9,156,283.316045
58.1,156,284.044009
58.6,156,284.763863
58.9,156,285.479216
58.7,156,286.195826
58.1,156,286.911616
59.5,156,287.616464
57.8,156,288.331273
58.2,156,289.049702
58.8,156,289.781732
58.4,156,290.507657
58.4,156,291.226864
58.8,156,295.271281
58.7,156,295.994999
59.1,156,296.708278
58.8,156,297.421062
59.1,156,298.130478
59.4,156,298.838427
59.2,156,299.55992
58.5,156,300.298773
59.3,156,301.002453
59.2,156,301.70833
58.8,156,302.419547
58.3,156,303.12527
58.5,156,303.837443
58.7,156,307.804643
58.4,156,308.528496
59.0,156,309.238175
58.8,156,309.950378
58.7,156,310.65805
58.8,156,311.36483
59.2,156,312.076361
58.7,156,312.78957
59.2,156,313.495301
59.3,156,314.200466
59.5,156,314.905001
59.1,156,315.605557
58.8,156,316.315931
58.5,156,320.277331
59.2,156,320.982785
59.1,156,321.688434
58.4,156,322.395225
58.7,156,323.114326
58.3,156,323.822047
59.1,156,324.532522
59.4,156,325.257636
58.9,156,325.963603
58.9,156,326.669773
59.1,156,327.374744
59.3,156,328.07567
59.0,156,328.782985
59.0,156,332.675159
59.0,156,333.387068
59.2,156,334.089808
59.0,156,334.808928
59.2,156,335.524396
59.2,156,336.252205
59.0,156,336.971786
58.8,156,337.701364
59.2,156,338.409545
58.4,156,339.155828
58.9,156,339.871361
59.2,156,340.583124
58.6,156,341.294223
59.8,156,345.229556
59.1,156,345.940152
59.2,156,346.643915
58.9,156,347.351324
59.0,156,348.053607
59.1,156,348.759847
58.8,156,349.475169
58.7,156,350.183492
59.1,156,350.894361
59.5,156,351.603501
58.9,156,352.317712
59.0,156,353.030039
58.9,156,353.738916
59.4,156,357.62455
58.9,156,358.335957
59.5,156,359.057588
59.5,156,359.760834
59.4,156,360.463736
59.2,156,361.169425
59.7,156,361.880352
58.9,156,362.611754
59.5,156,363.317606
59.4,156,364.021877
59.2,156,364.72879
58.9,156,365.445375
58.8,156,366.160006
59.6,156,366.860395
59.3,156,370.746658
59.4,156,371.332922
59.5,156,371.908498
59.1,156,372.489776
59.2,156,373.074982
59.6,156,373.657171
59.7,156,374.239643
59.3,156,374.842091
59.3,156,375.426274
59.3,156,376.008024
59.1,156,376.591461
59.6,156,377.167155
59.5,156,377.757653
59.2,156,381.524501
59.5,156,382.112498
59.3,156,382.696661
58.9,156,383.284274
59.5,156,383.867473
59.4,156,384.449464
59.6,156,385.029773
59.0,156,385.613835
59.1,156,386.204233
59.2,156,386.79195
59.6,156,387.372626
59.3,156,387.9673
59.5,156,388.550643
59.5,156,392.311474
59.5,156,392.891631
59.2,156,393.491386
59.5,156,394.067321
59.5,156,394.646832
59.3,156,395.226874
59.2,156,395.811445
59.2,156,396.41348
59.3,156,396.994904
59.2,156,397.57811
59.5,156,398.154022
59.3,156,398.73642
59.4,156,399.337202
59.2,156,403.106771
59.4,156,403.690137
59.4,156,404.290716
59.3,156,404.871819
58.9,156,405.45826
58.8,156,406.063428
58.8,156,406.648585
59.2,156,407.232278
59.2,156,407.817305
59.1,156,408.401004
59.4,156,408.981471
59.0,156,409.570035
59.6,156,410.150519
59.6,156,413.918241
59.3,156,414.51753
59.4,156,415.098318
59.5,156,415.676946
59.3,156,416.257766
59.1,156,416.837277
58.5,156,417.425633
58.4,156,418.019026
59.4,156,418.599029
59.0,156,419.179604
59.2,156,419.759493
59.3,156,420.335402
59.0,156,420.93349
58.2,156,424.727546
58.9,156,425.317371
59.0,156,425.93192
59.5,156,426.536626
59.0,156,427.119639
58.6,156,427.709633
59.1,156,428.293575
58.8,156,428.894373
59.2,156,429.494222
59.2,156,430.07618
58.9,156,430.666095
57.5,156,431.277731
59.3,156,431.862487
58.9,156,435.653626
59.1,156,436.250098
59.4,156,436.839643
59.1,156,437.446393
58.5,156,438.063075
58.7,156,438.649203
59.3,156,439.234313
59.1,156,439.825906
59.5,156,440.426058
58.6,156,441.01594
59.5,156,441.605958
59.3,156,442.189482
59.4,156,442.770844
59.5,156,443.348397
59.2,156,447.120882
59.5,156,447.709815
59.1,156,448.301516
58.8,156,448.901396
59.4,156,449.501558
59.2,156,450.092996
59.2,156,450.6905
59.4,156,451.289345
59.5,156,451.871132
59.0,156,452.462606
59.3,156,453.049368
59.6,156,453.629869
58.9,156,454.224538
59.2,156,458.067942
59.3,156,458.654392
59.1,156,459.236488
58.7,156,459.822508
58.8,156,460.411938
58.9,156,461.002792
59.3,156,461.584576
59.2,156,462.17437
59.3,156,462.761766
59.4,156,463.34736
59.0,156,463.93395
59.2,156,464.512969
59.4,156,465.101247
59.0,156,468.911412
59.6,156,469.492427
59.5,156,470.084634
58.9,156,470.674469
59.0,156,471.262644
59.4,156,471.854211
59.0,156,472.436692
59.1,156,473.027146
58.4,156,473.617842
58.3,156,474.209691
58.9,156,474.804725
59.3,156,475.392201
58.4,156,475.979782
59.0,156,479.742313
59.3,156,480.336566
59.0,156,480.934435
59.2,156,481.531072
59.7,156,482.13194
59.3,156,482.723535
59.4,156,483.321133
59.5,156,483.906328
59.5,156,484.485015
58.8,156,485.084327
59.3,156,485.687459
59.3,156,486.287456
59.0,156,486.87339
59.5,156,490.617858
59.1,156,491.2078
58.9,156,491.797314
59.0,156,492.383036
59.3,156,492.971855
59.2,156,493.565287
58.7,156,494.173321
59.2,156,494.756919
59.3,156,495.348439
58.6,156,495.940808
58.8,156,496.543789
58.9,156,497.128811
58.9,156,497.722713
58.9,156,501.490481
59.0,156,502.094175
58.7,156,502.688329
58.4,156,503.283325
58.3,156,503.882502
58.8,156,504.492752
59.6,156,505.074881
58.8,156,505.67423
59.3,156,506.26614
59.6,156,506.86533
59.1,156,507.452469
59.4,156,508.038645
59.0,156,508.643128
58.4,156,512.373877
58.6,156,512.965133
59.2,156,513.55443
58.3,156,514.145277
59.4,156,514.727085
59.4,156,515.314935
58.2,156,515.917944
58.9,156,516.511516
59.2,156,517.093251
59.4,156,517.679162
59.0,156,518.270375
58.8,156,518.862856
58.8,156,519.451475
58.9,156,523.20719
58.1,156,523.818469
57.6,156,524.433481
59.0,156,525.028491
59.2,156,525.613371
59.3,156,526.202341
58.5,156,526.800001
59.1,156,527.38675
58.2,156,527.987593
58.8,156,528.591351
58.7,156,529.195232
58.8,156,529.80626
58.2,156,530.422551
59.1,156,531.050107
59.1,156,534.834684
58.4,156,535.421069
59.4,156,536.005322
58.8,156,536.588075
58.6,156,537.177406
59.1,156,537.761935
58.6,156,538.353691
58.6,156,538.946201
58.9,156,539.534994
58.9,156,540.12474
58.8,156,540.719063
58.3,156,541.317086
58.8,156,541.899365
59.3,156,545.670386
58.9,156,546.265218
58.3,156,546.866448
59.0,156,547.469243
58.9,156,548.057881
58.7,156,548.64701
59.4,156,549.231903
58.4,156,549.826448
59.2,156,550.417293
58.5,156,551.017235
58.8,156,551.606232
59.5,156,552.188011
58.5,156,552.795501
58.7,156,556.590328
58.9,156,557.172555
59.1,156,557.768134
59.5,156,558.350448
58.6,156,558.953959
59.6,156,559.537184
58.9,156,560.128214
59.5,156,560.733285
59.4,156,561.319669
59.6,156,561.904573
59.4,156,562.501809
59.0,156,563.091211
58.1,156,563.697909
59.1,156,567.469027
58.8,156,568.063444
58.4,156,568.663761
59.3,156,569.280666
59.1,156,569.863023
59.0,156,570.445873
59.6,156,571.031945
59.1,156,571.621811
59.3,156,572.205195
59.3,156,572.788531
59.3,156,573.389412
59.4,156,573.978819
58.9,156,574.570796
59.0,156,578.373612
59.1,156,578.962932
59.5,156,579.547712
59.3,156,580.136781
59.1,156,580.72026
59.0,156,581.310434
59.5,156,581.90199
59.7,156,582.483752
59.3,156,583.073602
59.5,156,583.657833
59.1,156,584.245711
59.5,156,584.828913
59.4,156,585.411246
59.4,156,589.198834
59.3,156,589.784883
58.1,156,590.377802
59.3,156,590.959053
59.5,156,591.549418
59.4,156,592.136357
59.2,156,592.722327
59.3,156,593.323958
59.3,156,593.928828
59.3,156,594.533252
59.5,156,595.112342
59.4,156,595.697545
59.4,156,596.287317
59.5,156,600.125972
59.4,156,600.710566
59.5,156,601.301765
59.3,156,601.906439
59.5,156,602.4903
59.4,156,603.093546
58.9,156,603.680445
59.5,156,604.269459
59.5,156,604.852304
59.3,156,605.451415
59.5,156,606.039637
59.3,156,606.64292
59.3,156,607.233989
59.2,156,611.02961
59.6,156,611.615626
59.5,156,612.216292
59.6,156,612.797281
59.1,156,613.39282
59.3,156,613.994583
59.4,156,614.578213
59.2,156,615.183422
58.6,156,615.769295
59.4,156,616.361233
58.6,156,616.949506
58.1,156,617.541715
59.4,156,618.126042
59.5,156,618.707808
59.4,156,622.500835
59.4,156,623.086451
59.2,156,623.669671
59.5,156,624.25062
59.1,156,624.836416
59.2,156,625.439448
59.3,156,626.021096
59.3,156,626.601235
59.3,156,627.205106
59.2,156,627.78733
59.1,156,628.371224
59.1,156,628.952787
58.9,156,629.53719
59.2,156,633.366649
59.5,156,633.952279
59.3,156,634.53942
59.5,156,635.142925
59.4,156,635.740118
59.5,156,636.325887
59.4,156,636.909647
59.5,156,637.492712
59.2,156,638.094912
59.4,156,638.682853
59.2,156,639.265502
59.3,156,639.849535
59.1,156,640.428849
59.4,156,644.205397
59.4,156,644.788019
59.5,156,645.374366
59.3,156,645.954707
59.5,156,646.540075
59.3,156,647.141282
59.4,156,647.724057
59.3,156,648.328693
59.6,156,648.914118
59.2,156,649.520838
59.5,156,650.116422
59.3,156,650.709185
59.6,156,651.29908
59.4,156,655.094168
59.1,156,655.678831
57.4,156,656.272209
59.3,156,656.875586
59.4,156,657.4621
59.4,156,658.049936
59.5,156,658.629998
59.5,156,659.20911
59.4,156,659.790773
59.4,156,660.372751
59.3,156,660.948085
59.5,156,661.524559
59.3,156,662.110837
59.5,156,665.876238
59.5,156,666.46342
59.3,156,667.051449
59.4,156,667.640712
59.5,156,668.225309
59.3,156,668.810888
59.5,156,669.406583
59.3,156,669.988725
59.4,156,670.573314
59.4,156,671.158645
59.3,156,671.765765
59.5,156,672.351371
59.3,156,672.935749
59.4,156,676.66482
59.3,156,677.258156
59.2,156,677.850655
59.7,156,678.436363
59.4,156,679.025938
59.2,156,679.654198
59.0,156,680.245526
59.2,156,680.858152
59.5,156,681.446832
59.3,156,682.033803
59.8,156,682.621959
59.5,156,683.213123
59.1,156,683.803911
59.4,156,685.956336
59.1,156,686.55194
59.5,156,687.143937
59.4,156,687.733474
59.4,156,688.321172
59.4,156,688.912194
59.5,156,689.503162
59.2,156,690.096589
59.4,156,690.691271
59.4,156,691.285753
59.3,156,691.898495
59.6,156,692.485173
59.4,156,693.077255
59.3,156,696.243439
59.5,156,696.838038
59.2,156,697.42891
59.3,156,698.017005
59.4,156,698.626463
59.3,156,699.219543
59.3,156,699.831893
59.6,156,700.442088
59.8,156,701.027294
59.5,156,701.616408
59.3,156,702.229439
59.3,156,702.821856
59.5,156,703.409444
59.3,156,704.019245
59.5,156,707.789239
59.3,156,708.377023
59.5,156,708.964663
59.5,156,709.553993
59.3,156,710.148338
59.3,156,710.737755
59.3,156,711.349945
59.3,156,711.944904
59.5,156,712.535264
59.5,156,713.125888
59.3,156,713.714787
59.4,156,714.303796
59.5,156,714.890756
59.3,156,718.661432
59.2,156,719.255193
59.4,156,719.846843
59.7,156,720.442711
59.5,156,721.033707
59.3,156,721.64908
59.3,156,722.263248
59.4,156,722.854713
59.1,156,723.457288
59.7,156,724.044591
59.2,156,724.643842
59.4,156,725.23681
59.4,156,725.826868
59.5,156,729.600478
59.3,156,730.208609
59.2,156,730.805886
59.5,156,731.397004
59.1,156,731.991522
59.3,156,732.581361
59.5,156,733.176745
59.6,156,733.766907
59.6,156,734.354033
59.3,156,734.940352
59.2,156,735.534134
59.2,156,736.128683
59.5,156,736.718319
59.4,156,740.464305
59.4,156,741.054594
59.3,156,741.650445
59.5,156,742.242117
59.2,156,742.836727
60.0,156,743.424527
59.3,156,744.01391
59.5,156,744.608016
59.5,156,745.20263
59.2,156,745.815719
59.4,156,746.408246
59.3,156,747.014593
58.8,156,747.609394
59.4,156,751.410723
58.9,156,752.006188
59.3,156,752.601759
59.4,156,753.190766
59.5,156,753.781835
59.5,156,754.373551
59.3,156,754.981735
59.3,156,755.575037
59.5,156,756.163437
59.4,156,756.749591
59.5,156,757.334473
59.5,156,757.925528
59.3,156,758.535638
59.3,156,762.319994
59.6,156,762.908173
59.3,156,763.501499
59.5,156,764.093727
59.3,156,764.683853
59.6,156,765.276444
59.2,156,765.885976
59.3,156,766.473622
59.2,156,767.068362
59.3,156,767.655518
59.6,156,768.221206
59.3,156,768.822512
59.5,156,769.427253
59.2,156,773.176961
59.5,156,773.763198
59.3,156,774.374285
59.3,156,774.987597
59.4,156,775.57883
59.2,156,776.169798
59.4,156,776.761286
59.3,156,777.348905
59.5,156,777.93655
59.6,156,778.523644
59.2,156,779.126888
59.5,156,779.71317
59.2,156,780.303697
59.4,156,784.124239
59.6,156,784.716788
59.4,156,785.308446
59.2,156,785.90123
59.4,156,786.49113
59.4,156,787.086113
59.4,156,787.679028
59.3,156,788.286592
59.2,156,788.89932
59.2,156,789.493175
59.5,156,790.084976
59.6,156,790.696341
59.2,156,791.289362
59.3,156,791.903083
59.3,156,795.695948
59.5,156,796.289592
59.1,156,796.885742
59.5,156,797.481029
59.3,156,798.078529
59.4,156,798.734762
59.3,156,799.368229
59.5,156,799.991406
59.4,156,800.632637
59.3,156,801.27875
59.5,156,801.903029
59.3,156,802.518392
59.3,156,803.148264
59.4,156,806.935011
59.4,156,807.526918
59.5,156,808.118401
59.3,156,808.726696
59.4,156,809.317611
59.2,156,809.904022
59.5,156,810.494826
59.4,156,811.081268
59.4,156,811.674921
59.3,156,812.282001
59.3,156,812.891379
59.4,156,813.492841
58.8,156,814.111798
59.2,156,817.962828
59.2,156,818.555698
59.3,156,819.165271
59.4,156,819.754926
59.4,156,820.344304
59.4,156,820.94216
59.4,156,821.532055
59.3,156,822.146471
59.4,156,822.779726
59.5,156,823.375813
59.3,156,823.980219
59.5,156,824.603353
59.3,156,825.203624
