#{"t_start": 1681785565.3484714, "env_id": null}
r,l,t
72.5,116,136.673087
72.25,116,137.166609
72.6,116,137.662164
72.5,116,138.15757
72.0,116,138.65136
72.3,116,139.147983
72.3,116,139.645393
72.15,116,140.142645
72.05,116,140.631452
72.35,116,141.120328
72.35,116,141.619728
72.3,116,142.1139
72.3,116,142.608193
71.95,116,143.105945
72.0,116,143.602202
72.3,116,147.493847
72.25,116,147.987784
72.1,116,148.482128
71.1,116,148.985545
72.55,116,149.47731
72.1,116,149.971021
72.15,116,150.466883
72.05,116,150.958387
72.2,116,151.455939
72.5,116,151.95034
72.1,116,152.446157
72.4,116,152.942509
72.55,116,153.438261
72.4,116,153.936664
72.05,116,154.441131
72.5,116,154.939474
72.45,116,155.436239
72.55,116,155.935053
72.25,116,159.816232
71.95,116,160.313036
72.35,116,160.812009
72.35,116,161.30573
72.45,116,161.800074
72.2,116,162.288984
72.2,116,162.790029
72.1,116,163.280219
72.25,116,163.774462
72.4,116,164.269195
72.5,116,164.762711
72.15,116,165.259741
72.65,116,165.749686
72.3,116,166.253659
72.55,116,166.749009
72.4,116,167.246262
72.05,116,167.745137
72.5,116,168.238876
71.6,116,172.15796
72.1,116,172.648703
72.45,116,173.143851
72.4,116,173.637312
71.9,116,174.136218
72.6,116,174.629945
72.25,116,175.125933
72.35,116,175.621103
72.35,116,176.115014
72.0,116,176.6096
72.2,116,177.103541
72.05,116,177.60023
72.65,116,178.094419
72.55,116,178.588534
72.25,116,179.076832
72.3,116,179.579299
72.7,116,180.080102
72.6,116,183.984637
72.5,116,184.47567
72.15,116,184.970795
72.35,116,185.460211
72.2,116,185.958503
72.3,116,186.451743
71.55,116,186.944467
72.45,116,187.438325
72.35,116,187.929734
72.45,116,188.421651
71.95,116,188.908641
72.55,116,189.403866
72.5,116,189.899931
72.25,116,190.394376
72.3,116,190.886279
72.15,116,191.377254
72.15,116,191.873274
72.6,116,192.365449
72.5,116,196.273101
72.35,116,196.763948
72.4,116,197.258278
72.15,116,197.752572
72.45,116,198.252671
72.65,116,198.749302
72.15,116,199.248542
72.45,116,199.742501
72.7,116,200.231157
72.15,116,200.728726
72.45,116,201.227664
72.2,116,201.723524
72.85,116,202.215958
72.9,116,202.709097
72.4,116,203.211048
72.35,116,203.708255
72.25,116,204.209234
72.45,116,204.704547
72.4,116,208.521746
72.5,116,209.017953
72.4,116,209.517972
72.2,116,210.016091
72.35,116,210.512629
72.4,116,211.012622
72.2,116,211.506157
72.5,116,211.999533
72.35,116,212.48775
72.2,116,212.979369
71.85,116,213.472517
72.3,116,213.969918
72.4,116,214.467404
72.4,116,214.961984
72.25,116,215.451552
72.25,116,215.94125
72.4,116,216.433739
72.5,116,220.320106
72.3,116,220.806788
72.15,116,221.294679
72.45,116,221.785893
72.2,116,222.280029
72.5,116,222.778583
72.35,116,223.274967
72.8,116,223.768201
72.65,116,224.258592
72.3,116,224.752384
72.15,116,225.252166
72.7,116,225.748133
72.0,116,226.246922
72.4,116,226.739618
72.45,116,227.231539
72.6,116,227.724401
72.35,116,228.223445
71.9,116,228.714964
72.3,116,232.583007
72.3,116,233.076241
72.3,116,233.572814
72.65,116,234.06257
72.2,116,234.559013
72.45,116,235.049899
72.3,116,235.543488
72.35,116,236.035542
72.35,116,236.526406
72.45,116,237.020697
72.4,116,237.512968
72.3,116,238.006691
72.5,116,238.503773
72.65,116,238.992114
72.4,116,239.484942
72.05,116,239.978468
72.3,116,240.471624
72.65,116,240.964336
72.0,116,244.835348
72.5,116,245.325989
72.2,116,245.823861
72.65,116,246.320861
72.75,116,246.822348
72.45,116,247.322441
72.3,116,247.813306
72.5,116,248.30295
72.35,116,248.798486
72.45,116,249.291778
72.2,116,249.786955
72.5,116,250.282146
71.55,116,250.788434
72.35,116,251.283014
72.2,116,251.777306
72.35,116,252.268336
72.0,116,252.768813
72.6,116,256.653788
72.25,116,257.142564
72.8,116,257.627201
72.25,116,258.12378
72.6,116,258.614217
72.2,116,259.105283
72.5,116,259.59455
72.4,116,260.08598
72.7,116,260.572366
72.55,116,261.067116
72.7,116,261.561596
72.3,116,262.05736
72.45,116,262.549925
72.3,116,263.041038
72.65,116,263.532465
72.75,116,264.027914
72.5,116,264.516775
72.6,116,265.010807
72.7,116,268.829415
72.65,116,269.323258
72.7,116,269.819712
72.35,116,270.311192
72.6,116,270.806578
72.8,116,271.296608
72.15,116,271.792507
72.75,116,272.282319
72.75,116,272.773452
72.45,116,273.266386
72.5,116,273.762501
72.05,116,274.253053
72.65,116,274.744565
72.75,116,275.238489
71.85,116,275.73712
72.2,116,276.234532
72.4,116,276.726516
72.55,116,277.224352
72.55,116,281.101724
72.75,116,281.589193
72.45,116,282.081533
72.15,116,282.571605
72.75,116,283.059143
72.65,116,283.548858
72.4,116,284.036677
72.9,116,284.528733
72.7,116,285.020075
72.7,116,285.514812
72.5,116,286.006144
72.6,116,286.501533
72.6,116,286.994658
72.15,116,287.479625
72.55,116,287.970192
72.15,116,288.462227
72.35,116,288.954425
72.5,116,292.812647
72.8,116,293.299469
72.0,116,293.795946
72.4,116,294.291536
72.6,116,294.787298
72.5,116,295.283931
72.7,116,295.778588
72.0,116,296.270093
72.55,116,296.76664
71.55,116,297.272196
72.65,116,297.763559
72.5,116,298.253146
72.5,116,298.741689
72.45,116,299.223726
72.55,116,299.71058
72.6,116,300.202372
72.6,116,300.695088
72.4,116,301.185459
72.2,116,305.069591
72.5,116,305.555503
72.65,116,306.047391
72.4,116,306.537394
72.65,116,307.023979
72.35,116,307.511095
72.8,116,307.996028
72.2,116,308.487785
72.75,116,308.97362
72.65,116,309.463616
72.2,116,309.951349
72.45,116,310.43748
72.15,116,310.922431
72.9,116,311.414521
72.9,116,311.900351
72.9,116,312.391472
72.65,116,312.879221
72.7,116,313.367961
72.9,116,317.268256
72.7,116,317.760211
72.55,116,318.25204
72.35,116,318.751989
72.45,116,319.244573
72.25,116,319.737894
72.2,116,320.224328
72.5,116,320.714629
72.8,116,321.202966
72.45,116,321.696707
72.8,116,322.184338
72.45,116,322.678112
72.8,116,323.165701
72.55,116,323.656672
72.65,116,324.14713
72.5,116,324.63926
72.85,116,325.132953
72.85,116,329.012312
72.8,116,329.501352
72.55,116,329.991595
72.45,116,330.483641
72.75,116,330.97482
72.7,116,331.469778
72.35,116,331.966689
72.45,116,332.455124
72.45,116,332.947657
72.7,116,333.440201
72.55,116,333.930499
72.3,116,334.425931
72.7,116,334.921239
72.5,116,335.41456
72.75,116,335.904838
72.65,116,336.395346
72.3,116,336.882544
72.45,116,337.373663
72.55,116,341.200689
72.45,116,341.692955
73.05,116,342.179965
72.45,116,342.672403
72.5,116,343.164569
72.8,116,343.659759
72.5,116,344.165516
72.5,116,344.685539
72.8,116,345.192746
72.75,116,345.685284
72.5,116,346.192492
72.6,116,346.683169
72.55,116,347.191382
72.75,116,347.724066
72.5,116,348.263386
72.7,116,348.762338
72.45,116,349.249348
72.5,116,349.747458
73.05,116,353.622576
72.75,116,354.117146
72.6,116,354.631365
72.45,116,355.157028
72.6,116,355.710137
72.55,116,356.241892
72.35,116,356.75665
72.6,116,357.272321
72.7,116,357.8076
72.6,116,358.383728
73.0,116,358.880383
72.75,116,359.374329
72.8,116,359.868013
72.7,116,360.366163
72.9,116,360.863436
72.8,116,361.356829
72.8,116,361.84876
72.75,116,365.482818
72.5,116,365.977275
72.45,116,366.476351
72.55,116,366.965951
72.55,116,367.457032
72.75,116,367.954764
72.65,116,368.453805
72.8,116,368.973017
72.6,116,369.481599
72.5,116,369.994291
72.55,116,370.480505
72.75,116,370.964521
72.6,116,371.441117
72.35,116,371.931497
72.6,116,372.416301
72.8,116,372.927274
72.5,116,373.455854
72.55,116,373.942481
73.0,116,377.734478
72.8,116,378.215977
72.65,116,378.712938
72.5,116,379.210272
72.75,116,379.702702
72.7,116,380.191244
72.8,116,380.671064
72.8,116,381.150592
72.75,116,381.634212
72.65,116,382.121094
72.85,116,382.602665
72.55,116,383.083307
72.4,116,383.564998
72.55,116,384.046109
72.35,116,384.524545
72.6,116,385.003857
72.75,116,385.485954
72.55,116,389.332214
72.75,116,389.817614
72.5,116,390.30124
72.7,116,390.784455
72.55,116,391.265177
72.7,116,391.749947
72.5,116,392.233239
72.65,116,392.711886
72.6,116,393.194454
72.8,116,393.676614
72.7,116,394.161694
72.75,116,394.643215
72.5,116,395.128681
72.75,116,395.614429
72.85,116,396.09534
72.55,116,396.597986
72.55,116,397.147636
72.75,116,397.687247
72.8,116,401.601005
72.7,116,402.084766
72.75,116,402.566479
72.55,116,403.046169
72.8,116,403.523299
72.7,116,404.005586
72.65,116,404.486754
72.4,116,404.961799
72.5,116,405.456779
72.75,116,405.939309
72.5,116,406.424436
72.8,116,406.904485
72.75,116,407.391562
72.85,116,407.885478
72.8,116,408.375131
72.55,116,408.86933
72.65,116,409.350637
72.75,116,409.832259
72.4,116,413.728304
72.8,116,414.21708
72.6,116,414.701245
72.4,116,415.182218
72.5,116,415.669353
72.8,116,416.154364
72.8,116,416.645041
72.55,116,417.130779
72.7,116,417.620909
72.6,116,418.106859
72.75,116,418.592636
72.6,116,419.077082
72.5,116,419.56826
72.6,116,420.055211
72.65,116,420.53509
72.75,116,421.025673
72.6,116,421.511482
72.55,116,425.503989
72.8,116,425.989994
72.6,116,426.474269
72.85,116,426.958421
72.65,116,427.439473
72.5,116,427.927304
72.75,116,428.414835
72.65,116,428.907067
72.8,116,429.397077
73.0,116,429.886443
72.85,116,430.373449
72.55,116,430.867893
72.6,116,431.360325
72.55,116,431.844645
72.55,116,432.325225
72.75,116,432.812878
72.55,116,433.301685
72.6,116,433.791183
72.8,116,437.635661
72.7,116,438.119271
72.5,116,438.600149
72.4,116,439.079396
72.45,116,439.562644
72.75,116,440.044511
72.6,116,440.525652
72.55,116,441.005719
72.95,116,441.489207
72.7,116,441.971414
72.55,116,442.451936
72.3,116,442.932652
72.5,116,443.415632
72.75,116,443.899197
72.65,116,444.378645
72.6,116,444.86042
72.55,116,445.341791
72.75,116,445.823767
72.5,116,449.626687
72.85,116,450.108109
72.6,116,450.634291
72.6,116,451.115368
72.8,116,451.598739
72.8,116,452.086129
72.75,116,452.569637
72.55,116,453.062158
72.55,116,453.54225
72.6,116,454.022683
72.35,116,454.505078
72.75,116,454.98806
72.75,116,455.472198
72.3,116,455.963131
72.8,116,456.447568
72.55,116,456.933287
72.75,116,457.417189
72.6,116,461.262662
72.55,116,461.746691
72.6,116,462.225379
72.55,116,462.706758
72.6,116,463.187848
72.65,116,463.665463
72.55,116,464.141759
72.8,116,464.622623
72.8,116,465.103208
72.65,116,465.580043
72.85,116,466.056907
72.6,116,466.544839
72.7,116,467.033605
72.8,116,467.517374
72.55,116,468.004425
72.7,116,468.48885
72.55,116,468.977095
72.6,116,469.457702
72.6,116,473.313987
73.05,116,473.798498
72.75,116,474.284994
72.6,116,474.777906
72.75,116,475.262915
72.6,116,475.747148
72.65,116,476.224607
72.8,116,476.707497
72.8,116,477.189126
73.0,116,477.676338
72.6,116,478.161504
72.6,116,478.646917
72.55,116,479.135501
72.6,116,479.625199
72.8,116,480.110516
72.55,116,480.591778
72.65,116,481.070522
72.55,116,481.562652
72.55,116,485.191195
72.6,116,485.700265
72.8,116,486.222199
72.6,116,486.722785
72.8,116,487.20901
72.75,116,487.715348
72.6,116,488.21905
72.6,116,488.718534
72.85,116,489.224091
72.65,116,489.746915
72.55,116,490.323575
72.8,116,490.822318
72.6,116,491.310303
72.6,116,491.798122
72.6,116,492.285105
72.5,116,492.774406
72.55,116,493.264349
72.6,116,497.056147
72.55,116,497.607653
72.55,116,498.101635
72.5,116,498.592683
72.85,116,499.086277
72.6,116,499.568419
72.6,116,500.049343
72.8,116,500.536501
72.6,116,501.021571
72.8,116,501.506713
72.55,116,501.995513
72.8,116,502.481678
72.8,116,502.969737
72.6,116,503.459064
72.55,116,503.947795
72.55,116,504.432628
72.8,116,504.915516
72.55,116,505.401905
72.65,116,509.249388
72.6,116,509.746014
73.0,116,510.239144
72.65,116,510.728132
72.75,116,511.218503
72.8,116,511.730077
72.6,116,512.216388
72.6,116,512.715169
72.6,116,513.204959
72.55,116,513.694405
72.8,116,514.182027
72.5,116,514.67083
72.55,116,515.224546
72.5,116,515.79068
72.55,116,516.308673
72.55,116,516.798079
72.6,116,517.286559
72.55,116,517.775009
72.6,116,521.57384
72.8,116,522.067831
72.6,116,522.555347
72.55,116,523.041522
72.4,116,523.525376
72.75,116,524.012206
72.6,116,524.498513
72.6,116,524.984306
72.7,116,525.475323
72.6,116,525.973176
72.25,116,526.469909
72.55,116,526.961241
72.6,116,527.455691
72.7,116,527.972646
72.55,116,528.470752
72.75,116,528.960207
72.75,116,529.453665
72.55,116,533.293649
72.65,116,533.778081
72.8,116,534.265104
72.8,116,534.752313
72.55,116,535.238635
72.6,116,535.730316
72.5,116,536.219612
72.6,116,536.717556
72.75,116,537.207098
72.4,116,537.708075
72.6,116,538.20562
72.6,116,538.69595
72.75,116,539.306746
73.0,116,539.795748
72.6,116,540.283682
72.8,116,540.767752
72.55,116,541.298171
72.95,116,541.781077
72.6,116,545.685437
72.55,116,546.172725
72.55,116,546.660981
72.55,116,547.155265
72.6,116,547.644962
72.75,116,548.136421
72.75,116,548.638803
72.55,116,549.144443
72.45,116,549.653265
72.75,116,550.170708
72.55,116,550.699172
72.6,116,551.194812
72.6,116,551.691312
73.05,116,552.18838
72.6,116,552.670767
72.6,116,553.169995
72.6,116,553.677746
72.55,116,554.167891
73.05,116,557.944139
72.65,116,558.451103
72.6,116,558.940289
72.6,116,559.422493
72.75,116,559.911662
72.6,116,560.396424
72.7,116,560.912643
72.75,116,561.494533
72.8,116,562.015895
72.5,116,562.601312
72.6,116,563.144549
72.6,116,563.737642
72.6,116,564.218228
72.8,116,564.700068
72.6,116,565.184955
72.6,116,565.676444
72.6,116,566.165364
72.8,116,569.889503
72.65,116,570.382801
72.75,116,570.865933
72.6,116,571.344186
72.8,116,571.829869
72.65,116,572.307096
72.75,116,572.79689
72.8,116,573.297582
72.6,116,573.796985
72.75,116,574.28994
72.6,116,574.791105
72.6,116,575.29746
72.8,116,575.807243
72.55,116,576.317772
72.75,116,576.820945
72.55,116,577.31556
72.75,116,577.802015
72.6,116,578.285646
72.6,116,582.101067
72.6,116,582.582364
72.85,116,583.066331
72.6,116,583.548916
72.55,116,584.031182
72.5,116,584.51475
72.65,116,584.995915
73.05,116,585.478659
72.8,116,585.961967
72.6,116,586.446592
72.75,116,586.9301
72.6,116,587.413864
72.6,116,587.894258
72.6,116,588.376032
72.6,116,588.858753
72.6,116,589.340517
72.8,116,589.820617
72.6,116,590.301104
72.8,116,594.100923
72.6,116,594.595839
73.0,116,595.078186
72.6,116,595.575723
72.6,116,596.057432
72.35,116,596.533664
72.6,116,597.022956
72.6,116,597.503585
72.8,116,598.005244
72.6,116,598.558926
72.6,116,599.094351
72.6,116,599.690879
72.55,116,600.280638
72.6,116,600.796903
72.6,116,601.279809
72.6,116,601.758881
72.4,116,602.23706
72.8,116,606.015029
72.55,116,606.519081
72.6,116,607.002501
72.6,116,607.481422
72.8,116,607.983073
72.6,116,608.469126
72.6,116,608.951005
72.6,116,609.434193
72.6,116,609.919069
72.6,116,610.407717
72.6,116,610.89019
72.6,116,611.379854
72.8,116,611.865719
72.6,116,612.35909
72.6,116,612.840425
72.4,116,613.335761
72.65,116,613.833338
72.8,116,614.411858
72.6,116,617.703008
72.8,116,618.200749
72.6,116,618.700734
72.6,116,619.191635
72.6,116,619.692132
72.55,116,620.19808
72.6,116,620.701131
72.6,116,621.185417
72.55,116,621.672878
72.6,116,622.163749
72.6,116,622.656882
72.6,116,623.144734
72.6,116,623.649559
72.6,116,624.147307
72.6,116,624.702453
72.6,116,625.182452
72.8,116,625.691743
72.6,116,626.166431
72.6,116,629.865715
72.85,116,630.342266
72.55,116,630.841235
72.6,116,631.318417
72.6,116,631.792228
72.6,116,632.270925
72.6,116,632.749979
72.6,116,633.230616
72.6,116,633.707457
72.6,116,634.181335
72.6,116,634.656809
72.6,116,635.133388
72.6,116,635.607477
72.6,116,636.081163
72.6,116,636.566721
72.6,116,637.050875
72.6,116,637.54368
72.6,116,641.217886
72.6,116,641.706653
72.6,116,642.248983
72.6,116,642.762785
72.6,116,643.249064
72.6,116,643.731875
72.6,116,644.211927
72.6,116,644.695575
72.6,116,645.177979
72.6,116,645.661458
72.6,116,646.146445
72.6,116,646.630772
72.6,116,647.116705
72.6,116,647.594184
72.6,116,648.085111
72.6,116,648.596158
72.6,116,649.102774
72.6,116,649.582942
72.8,116,653.336605
72.6,116,653.819313
72.6,116,654.301206
72.6,116,654.781847
72.6,116,655.259597
72.6,116,655.737225
72.6,116,656.216492
72.6,116,656.698352
72.6,116,657.175598
72.6,116,657.652654
72.6,116,658.13156
72.6,116,658.609171
72.6,116,659.087572
72.6,116,659.566583
72.6,116,660.046561
72.6,116,660.527215
72.6,116,661.00771
72.6,116,661.487244
72.8,116,665.174305
72.6,116,665.666376
72.6,116,666.156962
72.6,116,666.643067
72.8,116,667.185127
72.6,116,667.72848
72.6,116,668.240078
72.6,116,668.741511
72.65,116,669.222153
72.6,116,669.711109
72.6,116,670.202705
72.8,116,670.68417
72.6,116,671.167898
72.6,116,671.671458
72.6,116,672.184472
72.8,116,672.672425
72.6,116,673.157161
72.85,116,676.9744
72.6,116,677.450501
72.6,116,677.926471
72.6,116,678.40379
72.6,116,678.883925
72.6,116,679.361357
72.6,116,679.839773
72.6,116,680.316567
72.9,116,680.785008
72.6,116,681.255827
72.6,116,681.728335
72.6,116,682.203108
72.6,116,682.679246
72.6,116,683.174241
72.6,116,683.66463
72.6,116,684.234407
72.6,116,684.826913
72.8,116,685.307554
72.6,116,688.977053
72.6,116,689.462353
72.6,116,689.951298
72.6,116,690.453366
72.6,116,690.93849
72.6,116,691.420381
72.8,116,691.917809
72.6,116,692.400013
72.6,116,692.897424
72.6,116,693.386899
72.6,116,693.93498
72.6,116,694.447188
72.6,116,694.934534
72.6,116,695.414538
72.6,116,695.896907
72.65,116,696.381294
72.6,116,696.871772
72.6,116,697.356736
72.6,116,701.04348
72.6,116,701.529728
72.55,116,702.016632
72.6,116,702.519645
72.6,116,703.000859
72.55,116,703.481125
72.6,116,703.959461
72.6,116,704.43769
72.6,116,704.916771
72.6,116,705.395916
72.6,116,705.877868
72.6,116,706.356119
72.6,116,706.835342
72.65,116,707.315235
72.6,116,707.79492
72.8,116,708.273227
72.6,116,708.752885
72.55,116,712.449226
72.55,116,712.930377
72.6,116,713.427288
72.6,116,713.916145
72.6,116,714.39579
72.6,116,714.875535
72.6,116,715.353258
72.6,116,715.842664
72.6,116,716.327923
72.6,116,716.811023
72.6,116,717.319234
72.6,116,717.821394
72.6,116,718.299836
72.6,116,718.779681
72.6,116,719.259631
72.6,116,719.746415
72.85,116,720.238848
72.8,116,720.719661
72.6,116,724.573515
72.55,116,725.061386
72.6,116,725.5461
72.8,116,726.033206
72.6,116,726.522573
72.6,116,727.021567
72.6,116,727.533916
72.8,116,728.028459
72.6,116,728.508101
72.6,116,729.00636
72.6,116,729.506437
72.55,116,729.996741
72.65,116,730.477221
72.6,116,730.969107
72.6,116,731.462241
72.6,116,731.965201
72.6,116,732.512359
72.6,116,736.199903
72.6,116,736.694722
72.6,116,737.193624
72.6,116,737.672705
72.6,116,738.149969
72.6,116,738.630315
72.6,116,739.110468
72.6,116,739.609766
72.6,116,740.112101
72.75,116,740.597251
72.6,116,741.090108
72.6,116,741.58392
72.6,116,742.069512
72.6,116,742.564537
72.6,116,743.051262
72.6,116,743.602204
72.6,116,744.104814
72.6,116,744.590846
72.6,116,748.298573
72.6,116,748.793849
72.6,116,749.27545
72.8,116,749.761168
72.6,116,750.247144
72.6,116,750.738495
72.6,116,751.231869
72.8,116,751.716021
72.6,116,752.20199
72.6,116,752.683209
72.6,116,753.17951
72.6,116,753.674877
72.65,116,754.167993
72.6,116,754.659877
72.6,116,755.160291
72.6,116,755.669842
72.6,116,756.16332
72.6,116,756.643772
72.6,116,760.265671
72.65,116,760.746922
72.85,116,761.318602
72.6,116,761.853691
72.6,116,762.336063
72.6,116,762.818269
72.6,116,763.31004
72.6,116,763.795615
72.6,116,764.298179
72.6,116,764.812242
72.6,116,765.303876
72.6,116,765.781479
72.6,116,766.258924
72.6,116,766.731688
72.6,116,767.219529
72.8,116,767.702429
72.6,116,768.202344
72.6,116,772.117441
72.6,116,772.615058
72.6,116,773.134281
72.65,116,773.629234
72.65,116,774.107046
72.6,116,774.599973
73.05,116,775.091942
72.6,116,775.591672
72.6,116,776.085341
72.6,116,776.563609
72.6,116,777.04173
72.6,116,777.544199
72.6,116,778.021665
72.6,116,778.49881
72.6,116,778.987545
72.6,116,779.473956
72.6,116,779.962536
72.6,116,780.447547
72.6,116,784.227231
72.6,116,784.721809
72.6,116,785.207368
72.6,116,785.709696
72.6,116,786.22826
72.6,116,786.721299
73.0,116,787.207709
72.6,116,787.710186
72.6,116,788.190831
72.6,116,788.667834
72.6,116,789.146395
72.6,116,789.624148
72.6,116,790.104717
72.6,116,790.584902
72.6,116,791.065185
72.8,116,791.552659
72.6,116,792.032728
72.55,116,792.529754
72.6,116,796.287693
72.6,116,796.790566
72.6,116,797.274792
72.6,116,797.779463
72.6,116,798.273117
72.6,116,798.756318
72.6,116,799.236683
72.6,116,799.730402
72.6,116,800.216964
72.6,116,800.775342
72.6,116,801.284311
72.85,116,801.765311
72.55,116,802.250922
72.6,116,802.736972
72.6,116,803.212761
72.6,116,803.691077
72.8,116,804.18969
72.6,116,808.000358
72.55,116,808.477806
72.65,116,808.954281
72.6,116,809.431582
72.55,116,809.911935
72.6,116,810.393663
72.55,116,810.873212
72.6,116,811.356773
72.6,116,811.836328
72.6,116,812.316338
72.65,116,812.792948
72.65,116,813.271615
72.6,116,813.756324
72.6,116,814.241544
72.6,116,814.724847
72.6,116,815.221256
72.8,116,815.729691
72.6,116,816.224622
72.4,116,819.99087
72.6,116,820.484172
72.8,116,820.995127
72.55,116,821.627422
72.55,116,822.106245
72.5,116,822.609776
73.0,116,823.085549
72.6,116,823.576062
72.55,116,824.087861
72.6,116,824.585377
72.8,116,825.064451
72.55,116,825.569927
72.8,116,826.05613
72.6,116,826.551988
72.8,116,827.08013
72.6,116,827.655748
72.5,116,828.270075
73.0,116,828.841477
72.85,116,832.616955
72.6,116,833.143237
72.6,116,833.643193
72.6,116,834.155777
72.6,116,834.661618
73.0,116,835.160842
72.6,116,835.649081
72.55,116,836.143333
72.6,116,836.62021
72.4,116,837.097056
72.8,116,837.598588
72.55,116,838.084324
72.6,116,838.566775
72.6,116,839.063116
73.0,116,839.569823
72.75,116,840.079805
72.6,116,840.572216
72.8,116,844.39119
72.6,116,844.893539
72.6,116,845.392901
72.65,116,845.889224
72.55,116,846.392244
72.8,116,846.905195
72.6,116,847.40395
72.55,116,847.924784
72.9,116,848.449731
72.55,116,848.955137
72.6,116,849.468358
72.6,116,849.982135
72.6,116,850.486403
72.55,116,851.011388
72.8,116,851.584264
72.85,116,852.089046
72.6,116,852.589974
72.8,116,853.094091
72.6,116,856.846828
72.8,116,857.350902
72.6,116,857.846186
72.8,116,858.343959
72.75,116,858.851651
72.5,116,859.352874
72.6,116,859.86513
72.8,116,860.366921
72.6,116,860.870797
72.6,116,861.387181
73.05,116,861.912638
73.0,116,862.423139
72.55,116,862.940457
72.6,116,863.469621
