#{"t_start": 1681725785.2719347, "env_id": null}
r,l,t
58.1,148,213.904791
58.9,148,214.657474
58.0,148,215.365172
58.0,148,216.063354
58.2,148,216.77414
58.0,148,217.45981
58.1,148,218.138493
58.5,148,218.828331
58.7,148,222.711193
58.9,148,223.390494
59.0,148,224.064387
58.6,148,224.789418
58.6,148,225.5057
58.8,148,226.195916
58.1,148,226.915149
57.9,148,227.611649
58.2,148,228.313505
58.8,148,228.988666
58.6,148,229.663717
58.1,148,230.36503
57.7,148,231.056888
58.6,148,231.739053
58.3,148,235.580041
58.0,148,236.261055
59.1,148,236.925958
58.9,148,237.595037
59.0,148,238.262544
58.6,148,238.936927
58.6,148,239.606819
58.8,148,240.283676
58.3,148,240.978465
58.8,148,241.681643
58.7,148,242.387836
58.5,148,243.129515
58.5,148,243.926102
58.4,148,244.672283
58.1,148,248.642355
59.0,148,249.309185
58.9,148,249.995085
59.1,148,250.662977
58.8,148,251.342009
58.1,148,252.026616
58.5,148,252.698738
59.1,148,253.382053
59.1,148,254.051205
58.9,148,254.720921
58.0,148,255.397722
58.3,148,256.062426
58.7,148,256.731142
58.4,148,257.408417
58.6,148,261.155968
58.5,148,261.71538
58.5,148,262.270515
58.4,148,262.830664
58.6,148,263.38432
58.7,148,263.95179
58.7,148,264.501275
58.5,148,265.057144
59.1,148,265.615178
58.4,148,266.170555
59.1,148,266.717429
59.0,148,267.269898
58.1,148,267.844357
57.8,148,268.417791
59.0,148,272.135895
59.1,148,272.667976
58.5,148,273.225587
58.9,148,273.779529
58.5,148,274.333798
58.6,148,274.89278
58.8,148,275.444629
57.3,148,276.016091
58.6,148,276.567287
58.4,148,277.137873
58.6,148,277.691363
58.7,148,278.245781
58.1,148,278.79824
58.6,148,282.548683
58.4,148,283.105948
58.9,148,283.656313
59.0,148,284.205789
59.0,148,284.755051
59.1,148,285.308662
59.0,148,285.861895
58.5,148,286.415823
58.9,148,286.983465
58.1,148,287.545272
58.5,148,288.099587
58.6,148,288.655779
58.3,148,289.214287
58.7,148,289.773202
59.5,148,293.513157
58.2,148,294.073663
58.7,148,294.624127
59.0,148,295.172242
58.3,148,295.730592
58.9,148,296.28706
58.6,148,296.842255
58.5,148,297.391186
58.5,148,297.946342
59.0,148,298.49775
58.7,148,299.050364
58.4,148,299.607112
58.5,148,300.164017
58.9,148,300.716285
58.5,148,304.272623
58.6,148,304.845816
58.9,148,305.412218
58.6,148,305.981514
58.5,148,306.562061
58.6,148,307.119756
58.6,148,307.677739
58.5,148,308.233847
59.0,148,308.789591
58.3,148,309.35569
58.3,148,309.912465
58.6,148,310.481268
58.6,148,311.035221
59.2,148,311.583894
57.9,148,313.683254
58.7,148,314.238352
59.0,148,314.790381
58.3,148,315.355877
58.6,148,315.909546
58.6,148,316.465491
58.4,148,317.019902
58.0,148,317.579858
58.8,148,318.135544
58.3,148,318.695925
59.4,148,319.246716
58.6,148,319.795581
59.1,148,320.348305
58.3,148,320.905274
58.6,148,323.004385
58.6,148,323.560408
58.9,148,324.130268
58.9,148,324.676165
58.5,148,325.228676
58.7,148,325.790646
58.7,148,326.353667
58.8,148,326.907884
58.8,148,327.461925
58.6,148,328.017187
58.8,148,328.572598
57.9,148,329.139655
58.3,148,329.700732
58.5,148,330.255339
58.8,148,332.324251
58.7,148,332.884204
59.1,148,333.431033
58.4,148,333.984766
58.8,148,334.555948
59.1,148,335.102515
59.0,148,335.667941
59.2,148,336.212857
58.5,148,336.770466
58.6,148,337.324026
58.3,148,337.880019
59.0,148,338.434412
58.7,148,338.986256
58.4,148,341.080714
58.9,148,341.630106
58.8,148,342.179358
58.8,148,342.73251
58.6,148,343.283128
58.5,148,343.834085
58.8,148,344.389274
58.7,148,344.940266
58.7,148,345.493369
59.1,148,346.047113
58.7,148,346.604336
59.1,148,347.153858
59.1,148,347.705575
59.2,148,348.254542
57.8,148,350.344506
58.8,148,350.896218
58.5,148,351.449401
59.2,148,351.996734
59.1,148,352.545791
59.0,148,353.112403
58.7,148,353.665519
58.6,148,354.216414
58.9,148,354.765807
58.8,148,355.320853
59.0,148,355.88369
59.3,148,356.431954
59.0,148,356.988077
59.1,148,357.539758
58.6,148,361.249893
58.8,148,361.858654
59.1,148,362.447934
58.8,148,363.035869
59.2,148,363.6089
59.1,148,364.179127
59.1,148,364.754948
59.3,148,365.354481
58.8,148,365.932599
58.7,148,366.52158
59.0,148,367.111082
58.8,148,367.716003
59.0,148,368.326607
58.9,148,368.925084
59.0,148,372.644851
59.0,148,373.224276
58.7,148,373.800882
59.0,148,374.375697
58.8,148,374.973689
59.0,148,375.553944
58.9,148,376.135066
59.0,148,376.712522
59.2,148,377.285863
58.6,148,377.878874
58.4,148,378.46632
58.2,148,379.062616
59.6,148,379.639417
58.8,148,380.237698
59.0,148,384.020699
58.9,148,384.570311
59.0,148,385.128464
58.8,148,385.683659
58.9,148,386.236894
58.9,148,386.793756
58.9,148,387.351872
58.8,148,387.912855
59.2,148,388.488712
59.1,148,389.054024
59.0,148,389.646064
58.8,148,390.235442
59.0,148,390.800033
59.0,148,391.363885
58.9,148,395.066936
58.7,148,395.621799
59.1,148,396.177492
59.0,148,396.735372
59.0,148,397.289052
59.1,148,397.839082
58.7,148,398.391973
58.6,148,398.953132
58.7,148,399.529208
58.7,148,400.089998
58.5,148,400.645981
59.0,148,401.202333
59.0,148,401.755577
58.8,148,402.310197
59.0,148,406.092997
59.0,148,406.648726
58.7,148,407.203044
59.1,148,407.75387
59.0,148,408.303516
59.0,148,408.857008
59.0,148,409.406464
58.9,148,409.964428
59.1,148,410.515148
59.0,148,411.06659
59.1,148,411.619037
58.9,148,412.180312
59.1,148,412.744815
59.1,148,416.515261
58.3,148,417.07921
58.7,148,417.636525
58.5,148,418.190574
58.8,148,418.748843
59.0,148,419.304644
59.2,148,419.858918
58.7,148,420.431413
58.9,148,420.9864
58.7,148,421.547522
58.5,148,422.113601
58.9,148,422.767468
58.2,148,423.401694
59.2,148,424.068085
58.3,148,427.901031
58.5,148,428.544972
58.9,148,429.179167
58.9,148,429.831112
59.3,148,430.382497
58.6,148,430.937935
59.2,148,431.487527
58.6,148,432.046705
58.8,148,432.614322
58.6,148,433.174516
59.0,148,433.729013
59.1,148,434.330318
58.8,148,434.933387
58.8,148,435.501583
58.6,148,439.217529
58.6,148,439.79521
59.0,148,440.357232
58.9,148,440.909806
58.7,148,441.478414
58.9,148,442.047341
58.7,148,442.605577
58.9,148,443.171627
59.1,148,443.748909
58.7,148,444.308825
59.4,148,444.859937
59.0,148,445.414239
58.7,148,445.988693
58.8,148,446.539372
59.3,148,450.427121
59.2,148,450.987415
58.6,148,451.612284
59.2,148,452.266646
59.2,148,452.880696
59.1,148,453.49475
59.3,148,454.168039
59.2,148,454.85644
59.0,148,455.43337
59.1,148,455.98825
58.9,148,456.563505
58.9,148,457.119458
58.9,148,457.674389
58.5,148,458.231791
59.4,148,461.997621
58.8,148,462.552366
58.8,148,463.109607
59.0,148,463.66642
58.7,148,464.225704
58.7,148,464.804145
58.9,148,465.361319
58.9,148,465.919014
59.0,148,466.492647
58.9,148,467.05266
58.8,148,467.657688
59.0,148,468.244888
58.7,148,468.843923
59.2,148,469.423909
59.0,148,473.165468
59.4,148,473.882278
58.9,148,474.458155
59.0,148,475.009139
59.1,148,475.566775
59.0,148,476.116223
58.8,148,476.667995
59.0,148,477.220396
58.9,148,477.776036
59.0,148,478.329732
59.0,148,478.878429
58.6,148,479.434609
59.0,148,479.992863
59.1,148,483.754313
58.9,148,484.307986
59.0,148,484.861147
59.1,148,485.411819
58.9,148,485.9635
58.9,148,486.521549
59.0,148,487.079005
59.1,148,487.630326
59.1,148,488.183158
59.1,148,488.735784
59.1,148,489.287822
59.0,148,489.836235
59.1,148,490.38683
58.9,148,490.940194
58.9,148,494.622956
59.0,148,495.175817
59.3,148,495.731325
59.0,148,496.280986
59.0,148,496.834051
59.0,148,497.384637
59.0,148,497.934717
59.0,148,498.489723
59.1,148,499.040832
59.1,148,499.592275
59.0,148,500.146096
59.1,148,500.696947
59.0,148,501.247096
59.1,148,501.799258
59.2,148,505.49081
59.1,148,506.041886
59.1,148,506.592279
58.7,148,507.151405
59.1,148,507.711384
59.0,148,508.263222
59.0,148,508.820687
59.0,148,509.376717
59.1,148,509.927366
59.1,148,510.476662
58.9,148,511.031717
59.1,148,511.584135
59.0,148,512.140737
59.0,148,512.692653
59.0,148,516.413747
59.0,148,516.965767
58.9,148,517.519407
59.1,148,518.071351
59.1,148,518.625107
59.4,148,519.17939
59.0,148,519.733422
59.1,148,520.285141
59.1,148,520.832861
59.0,148,521.39022
59.1,148,521.943469
59.0,148,522.503224
58.9,148,523.060111
59.0,148,523.617255
59.3,148,527.32931
58.9,148,527.908147
59.0,148,528.482817
59.1,148,529.059298
59.0,148,529.633615
59.1,148,530.207607
59.0,148,530.782379
59.0,148,531.358654
59.1,148,531.92991
59.0,148,532.509215
58.9,148,533.09019
59.1,148,533.66877
59.2,148,534.248788
59.1,148,534.823748
58.9,148,538.511873
59.0,148,539.091424
59.1,148,539.666595
59.0,148,540.241955
59.0,148,540.816206
59.1,148,541.39375
58.9,148,541.969193
59.1,148,542.546669
59.5,148,543.124521
59.4,148,543.697826
59.1,148,544.280138
59.1,148,544.858613
59.0,148,545.433392
59.1,148,549.124267
59.5,148,549.697899
59.1,148,550.269734
59.1,148,550.841442
58.9,148,551.423653
59.0,148,551.989505
59.0,148,552.542522
58.9,148,553.096534
59.2,148,553.651203
59.0,148,554.235615
59.0,148,554.812696
58.9,148,555.390321
59.1,148,555.965505
59.2,148,556.537424
58.9,148,560.214178
59.2,148,560.787102
59.1,148,561.367128
59.1,148,561.948171
59.1,148,562.521417
59.0,148,563.098473
59.0,148,563.680792
59.0,148,564.242872
59.0,148,564.81751
59.1,148,565.39099
58.9,148,565.975985
59.0,148,566.55549
59.0,148,567.133152
59.4,148,567.712823
58.9,148,571.390932
58.9,148,571.980619
58.7,148,572.558502
59.1,148,573.235992
59.1,148,573.818425
59.0,148,574.397671
59.0,148,574.981851
58.9,148,575.561719
59.0,148,576.136077
59.2,148,576.711131
59.1,148,577.286235
58.9,148,577.867352
59.1,148,578.43944
58.9,148,579.012424
59.0,148,582.597943
59.0,148,583.172893
59.0,148,583.751279
59.0,148,584.327502
59.0,148,584.901313
58.9,148,585.483345
59.1,148,586.06169
59.1,148,586.639163
58.9,148,587.22129
59.0,148,587.796142
59.1,148,588.462863
59.0,148,589.04409
58.9,148,589.629936
58.9,148,590.212502
59.0,148,593.804391
59.0,148,594.396999
58.9,148,594.954985
58.9,148,595.51294
59.1,148,596.06633
58.8,148,596.657717
59.0,148,597.244407
59.1,148,597.817882
59.1,148,598.408605
58.9,148,598.972154
59.5,148,599.54102
59.1,148,600.10866
59.0,148,600.699343
59.0,148,601.266673
59.1,148,604.857206
59.0,148,605.44568
58.9,148,606.011932
58.9,148,606.671808
59.0,148,607.275828
59.1,148,607.888527
59.1,148,608.535889
58.9,148,609.123715
59.0,148,609.713602
59.1,148,610.301607
59.0,148,610.864774
59.1,148,611.445639
59.0,148,611.995972
59.1,148,615.211376
59.1,148,615.799466
58.9,148,616.393872
59.0,148,616.954646
59.1,148,617.505697
59.1,148,618.073836
59.0,148,618.641927
59.1,148,619.213376
59.4,148,619.779018
58.9,148,620.337463
59.1,148,620.891991
59.0,148,621.449341
59.1,148,622.005455
59.1,148,622.554721
59.3,148,626.182932
58.9,148,626.736731
58.9,148,627.288029
59.0,148,627.840134
59.1,148,628.389289
59.1,148,628.937213
58.9,148,629.488864
59.1,148,630.039808
58.9,148,630.594939
59.1,148,631.139035
59.1,148,631.686515
59.0,148,632.237502
59.1,148,632.785309
59.1,148,633.3313
58.9,148,636.922654
59.0,148,637.480395
59.1,148,638.027549
59.1,148,638.578564
59.2,148,639.126233
59.0,148,639.689678
59.0,148,640.244592
58.7,148,640.799752
58.9,148,641.374921
59.0,148,641.955204
59.1,148,642.52506
58.9,148,643.104747
59.1,148,643.663842
58.9,148,644.240934
59.0,148,647.95429
59.1,148,648.509901
59.0,148,649.101345
59.0,148,649.684239
59.1,148,650.24175
59.0,148,650.790187
59.1,148,651.339256
59.0,148,651.908356
59.2,148,652.457322
59.1,148,653.008178
59.1,148,653.557581
59.0,148,654.108031
58.8,148,654.663627
59.3,148,655.219648
59.1,148,658.927784
59.0,148,659.481199
59.0,148,660.03293
58.8,148,660.600852
59.0,148,661.152982
59.0,148,661.715458
59.1,148,662.270801
58.9,148,662.877887
59.0,148,663.477552
58.7,148,664.093919
59.1,148,664.652753
59.1,148,665.23323
59.1,148,665.781512
59.0,148,666.370728
59.1,148,670.076314
59.1,148,670.629973
59.0,148,671.190913
59.1,148,671.766942
59.0,148,672.323459
58.8,148,672.909861
59.0,148,673.48859
59.1,148,674.044892
59.1,148,674.592518
59.0,148,675.23662
59.1,148,675.868465
59.0,148,676.423762
58.9,148,677.050453
59.0,148,680.780757
59.2,148,681.339264
59.1,148,681.888091
59.3,148,682.44078
59.0,148,682.997192
59.0,148,683.551276
59.3,148,684.100463
59.0,148,684.652205
59.0,148,685.20899
59.0,148,685.766552
59.2,148,686.319697
59.2,148,686.870196
59.1,148,687.421486
59.2,148,687.980699
59.1,148,691.672231
59.1,148,692.225529
58.9,148,692.775028
59.0,148,693.328976
59.1,148,693.876463
59.1,148,694.424653
59.1,148,694.973496
59.1,148,695.522672
59.1,148,696.07546
59.1,148,696.630202
59.0,148,697.180442
58.9,148,697.732976
59.2,148,698.285611
59.1,148,698.834374
59.1,148,702.519159
59.0,148,703.069031
58.9,148,703.621948
59.3,148,704.172758
59.1,148,704.723935
58.9,148,705.278043
59.1,148,705.824214
58.9,148,706.371769
58.9,148,706.926875
58.9,148,707.479222
58.9,148,708.030133
59.0,148,708.581875
58.9,148,709.134148
59.0,148,709.684867
59.1,148,713.395747
58.9,148,713.94696
59.1,148,714.494434
58.9,148,715.051353
58.9,148,715.602957
59.0,148,716.154692
59.1,148,716.704892
59.0,148,717.254826
58.9,148,717.809421
59.0,148,718.362967
58.8,148,718.918459
59.0,148,719.474689
59.1,148,720.023853
59.1,148,720.572768
59.0,148,724.266761
59.0,148,724.816918
59.0,148,725.377049
59.0,148,725.932603
59.1,148,726.482179
59.1,148,727.032153
59.0,148,727.583515
59.0,148,728.137833
59.1,148,728.687215
59.1,148,729.241949
59.1,148,729.796541
58.9,148,730.354336
59.5,148,730.907776
59.0,148,731.468443
59.4,148,735.182339
59.1,148,735.73114
59.0,148,736.281714
59.0,148,736.835289
59.1,148,737.388297
59.1,148,737.942472
59.0,148,738.495101
59.1,148,739.050288
59.0,148,739.605802
58.9,148,740.171608
59.1,148,740.72588
59.1,148,741.29883
59.1,148,741.89939
58.9,148,745.831926
59.1,148,746.399536
59.1,148,746.992784
59.0,148,747.57443
59.0,148,748.125965
59.1,148,748.680452
59.1,148,749.235261
59.1,148,749.792331
59.0,148,750.345314
59.1,148,750.892469
59.0,148,751.446925
59.1,148,751.999644
59.1,148,752.5484
59.1,148,753.094724
59.0,148,756.787382
58.9,148,757.340712
59.0,148,757.894828
59.0,148,758.447215
58.8,148,758.997723
59.1,148,759.550838
59.1,148,760.097642
59.0,148,760.64397
58.7,148,761.195072
59.0,148,761.749086
59.1,148,762.307011
58.9,148,762.862835
58.9,148,763.418154
59.1,148,763.963181
59.0,148,767.729706
59.1,148,768.273817
58.9,148,768.823975
59.1,148,769.375539
59.1,148,769.925671
59.1,148,770.469507
59.1,148,771.016726
59.0,148,771.564609
59.0,148,772.11468
59.0,148,772.662777
59.1,148,773.2108
59.0,148,773.758965
59.0,148,774.308927
59.1,148,774.855905
59.2,148,778.537466
59.1,148,779.081331
59.0,148,779.63178
59.1,148,780.177647
58.9,148,780.72876
58.8,148,781.279481
59.1,148,781.832478
59.1,148,782.3827
59.1,148,782.926834
59.1,148,783.472165
59.0,148,784.020265
58.9,148,784.569478
58.9,148,785.119738
59.0,148,785.667192
59.1,148,789.366265
59.1,148,789.914106
58.9,148,790.466142
58.9,148,791.01745
59.0,148,791.563219
58.9,148,792.118288
59.1,148,792.681129
59.1,148,793.229493
59.1,148,793.780414
59.1,148,794.364348
59.0,148,794.960118
58.9,148,795.552655
58.9,148,796.147394
59.2,148,796.720234
58.9,148,800.460862
59.0,148,801.019424
59.0,148,801.580255
59.1,148,802.134693
59.1,148,802.692652
59.0,148,803.250727
59.0,148,803.809339
59.1,148,804.358369
59.1,148,804.907318
59.1,148,805.456644
59.0,148,806.007713
59.0,148,806.55521
59.1,148,807.108421
58.9,148,807.667818
