#{"t_start": 1681730123.8065848, "env_id": null}
r,l,t
99.0,132,2.709905
106.0,132,3.255511
107.0,132,3.82614
111.0,132,4.523932
109.0,132,5.206854
106.0,132,5.871831
110.0,132,6.548598
109.0,132,7.21493
110.0,132,7.874115
103.0,132,8.533327
108.0,132,9.189923
107.0,132,9.851263
111.0,132,10.518417
111.0,132,11.187187
110.0,132,11.861782
111.0,132,15.882375
107.0,132,16.548254
105.0,132,17.200941
105.0,132,17.867099
109.0,132,18.5369
102.0,132,19.18946
103.0,132,19.840292
111.0,132,20.509492
109.0,132,21.176355
101.0,132,21.826949
111.0,132,22.499046
106.0,132,23.157661
108.0,132,23.819108
103.0,132,24.474977
104.0,132,25.133965
108.0,132,25.803915
103.0,132,29.835791
110.0,132,30.50636
107.0,132,31.164856
109.0,132,31.83446
109.0,132,32.496138
108.0,132,33.154276
106.0,132,33.819268
110.0,132,34.489214
108.0,132,35.148049
107.0,132,35.809067
110.0,132,36.471266
104.0,132,37.127453
108.0,132,37.788235
110.0,132,38.596596
108.0,132,39.267008
105.0,132,43.23789
107.0,132,43.893743
106.0,132,44.551242
106.0,132,45.209526
110.0,132,45.868096
105.0,132,46.524839
101.0,132,47.171158
105.0,132,47.825405
103.0,132,48.48154
108.0,132,49.132139
105.0,132,49.791568
104.0,132,50.442451
105.0,132,51.093617
109.0,132,51.761545
106.0,132,52.418008
101.0,132,53.067305
105.0,132,57.014759
110.0,132,57.670161
110.0,132,58.344812
109.0,132,59.01042
107.0,132,59.661837
103.0,132,60.309568
109.0,132,60.973074
107.0,132,61.628244
110.0,132,62.288513
109.0,132,62.947762
109.0,132,63.609684
106.0,132,64.269852
110.0,132,64.939563
108.0,132,65.598573
108.0,132,66.263059
105.0,132,70.258121
109.0,132,70.916544
110.0,132,71.589479
108.0,132,72.260767
108.0,132,72.927786
109.0,132,73.588284
108.0,132,74.25847
109.0,132,74.92106
108.0,132,75.582073
107.0,132,76.237524
105.0,132,76.896946
110.0,132,77.551528
109.0,132,78.210104
108.0,132,78.869979
110.0,132,79.531106
107.0,132,80.182041
106.0,132,82.767615
106.0,132,83.427042
106.0,132,84.084293
110.0,132,84.748718
108.0,132,85.408466
102.0,132,86.057456
109.0,132,86.714514
108.0,132,87.390709
109.0,132,88.062913
102.0,132,88.706978
108.0,132,89.376862
106.0,132,90.033134
106.0,132,90.690176
107.0,132,91.372211
109.0,132,92.033281
107.0,132,94.938217
109.0,132,95.544314
108.0,132,96.110379
104.0,132,96.662939
110.0,132,97.222702
109.0,132,97.787318
109.0,132,98.349771
108.0,132,98.904665
107.0,132,99.463445
103.0,132,100.00631
107.0,132,100.56675
110.0,132,101.130035
105.0,132,101.676554
109.0,132,102.239889
109.0,132,102.790939
109.0,132,103.34465
109.0,132,107.142037
108.0,132,107.700332
107.0,132,108.262864
109.0,132,108.828877
111.0,132,109.387192
109.0,132,109.951844
108.0,132,110.502395
109.0,132,111.060815
109.0,132,111.631499
109.0,132,112.181209
111.0,132,112.747581
107.0,132,113.306252
110.0,132,113.860524
109.0,132,114.424944
107.0,132,114.992748
108.0,132,118.785408
110.0,132,119.340105
109.0,132,119.892763
109.0,132,120.447745
108.0,132,121.014835
106.0,132,121.574386
107.0,132,122.127749
109.0,132,122.684198
106.0,132,123.250747
109.0,132,123.802446
104.0,132,124.351744
107.0,132,124.919203
108.0,132,125.481017
108.0,132,126.046441
107.0,132,126.611129
109.0,132,127.159611
107.0,132,131.0469
109.0,132,131.604276
108.0,132,132.169705
107.0,132,132.734354
109.0,132,133.29771
110.0,132,133.861946
107.0,132,134.427005
109.0,132,134.977077
109.0,132,135.53191
109.0,132,136.097692
108.0,132,136.657955
110.0,132,137.211741
108.0,132,137.77697
111.0,132,138.329657
108.0,132,138.897953
108.0,132,142.785169
108.0,132,143.337721
107.0,132,143.902884
110.0,132,144.4552
109.0,132,145.021547
109.0,132,145.582145
107.0,132,146.147161
109.0,132,146.718012
108.0,132,147.284598
110.0,132,147.838981
107.0,132,148.399873
107.0,132,148.958184
110.0,132,149.517471
109.0,132,150.087511
111.0,132,150.642545
108.0,132,151.208261
109.0,132,155.109865
108.0,132,155.668289
107.0,132,156.234334
109.0,132,156.794011
106.0,132,157.337818
111.0,132,157.897209
108.0,132,158.462572
108.0,132,159.014351
109.0,132,159.581307
110.0,132,160.147286
111.0,132,160.714699
110.0,132,161.282214
106.0,132,161.845494
109.0,132,162.412042
107.0,132,162.975278
108.0,132,166.855552
110.0,132,167.421701
107.0,132,167.975351
107.0,132,168.537135
109.0,132,169.089094
105.0,132,169.64713
108.0,132,170.207702
110.0,132,170.765638
108.0,132,171.330321
109.0,132,171.894264
109.0,132,172.458879
109.0,132,173.012433
110.0,132,173.566828
108.0,132,174.127529
109.0,132,174.691505
111.0,132,175.248477
108.0,132,179.130318
106.0,132,179.695633
110.0,132,180.254685
111.0,132,180.813448
109.0,132,181.372549
110.0,132,181.932291
109.0,132,182.49919
110.0,132,183.062626
108.0,132,183.607352
104.0,132,184.158103
109.0,132,184.726963
109.0,132,185.299246
109.0,132,185.851439
110.0,132,186.417721
111.0,132,186.98632
109.0,132,190.918951
110.0,132,191.486017
108.0,132,192.051445
108.0,132,192.619398
109.0,132,193.183799
108.0,132,193.740804
110.0,132,194.307306
108.0,132,194.867613
109.0,132,195.435156
109.0,132,196.000152
110.0,132,196.572731
110.0,132,197.128191
109.0,132,197.69604
108.0,132,198.248515
109.0,132,198.817577
110.0,132,199.376623
108.0,132,203.282557
110.0,132,203.836365
110.0,132,204.404654
109.0,132,204.968702
108.0,132,205.535548
110.0,132,206.085704
109.0,132,206.653754
108.0,132,207.222214
110.0,132,207.793766
109.0,132,208.35925
108.0,132,208.925594
107.0,132,209.488803
110.0,132,210.058405
108.0,132,210.622796
109.0,132,211.186659
110.0,132,215.05184
108.0,132,215.622972
109.0,132,216.191428
108.0,132,216.753566
109.0,132,217.321378
109.0,132,217.889257
109.0,132,218.45569
111.0,132,219.022996
109.0,132,219.590346
108.0,132,220.154107
108.0,132,220.718667
111.0,132,221.289078
108.0,132,221.85216
109.0,132,222.416906
108.0,132,222.982373
110.0,132,223.552095
110.0,132,227.432099
106.0,132,227.994569
107.0,132,228.555585
108.0,132,229.123106
109.0,132,229.690466
108.0,132,230.252444
110.0,132,230.821586
110.0,132,231.391923
107.0,132,231.956859
109.0,132,232.523891
108.0,132,233.091774
110.0,132,233.659414
110.0,132,234.224895
110.0,132,234.79422
108.0,132,235.361553
109.0,132,239.253053
110.0,132,239.81716
108.0,132,240.378985
109.0,132,240.9383
112.0,132,241.497697
109.0,132,242.067509
108.0,132,242.631733
110.0,132,243.189552
108.0,132,243.751164
110.0,132,244.318481
110.0,132,244.887323
108.0,132,245.452342
109.0,132,246.020324
109.0,132,246.587962
109.0,132,247.154693
111.0,132,247.716292
110.0,132,251.634645
112.0,132,252.203835
110.0,132,252.771186
110.0,132,253.338603
109.0,132,253.901699
108.0,132,254.465518
111.0,132,255.033109
110.0,132,255.602066
110.0,132,256.166801
108.0,132,256.730641
111.0,132,257.296281
110.0,132,257.862197
111.0,132,258.429811
109.0,132,258.995674
111.0,132,259.559381
110.0,132,263.468669
111.0,132,264.036122
110.0,132,264.604722
108.0,132,265.170912
110.0,132,265.73756
110.0,132,266.306016
110.0,132,266.870758
111.0,132,267.440529
107.0,132,268.006516
108.0,132,268.571175
109.0,132,269.137806
110.0,132,269.70398
109.0,132,270.269002
110.0,132,270.833759
110.0,132,271.399623
111.0,132,271.965945
110.0,132,275.794868
108.0,132,276.358354
110.0,132,276.915056
111.0,132,277.468715
109.0,132,278.032082
111.0,132,278.590527
110.0,132,279.145647
109.0,132,279.710386
108.0,132,280.277528
109.0,132,280.84132
108.0,132,281.401553
109.0,132,281.966238
108.0,132,282.533151
112.0,132,283.105175
110.0,132,283.673907
109.0,132,287.536297
108.0,132,288.09588
110.0,132,288.662
110.0,132,289.229894
109.0,132,289.794439
108.0,132,290.360719
109.0,132,290.923365
110.0,132,291.492099
110.0,132,292.059079
110.0,132,292.62518
110.0,132,293.188499
110.0,132,293.754847
111.0,132,294.316689
109.0,132,294.878935
110.0,132,295.442451
108.0,132,296.006999
110.0,132,299.920972
108.0,132,300.485006
110.0,132,301.050022
111.0,132,301.612669
110.0,132,302.180847
110.0,132,302.749055
111.0,132,303.316481
108.0,132,303.879585
110.0,132,304.444194
112.0,132,305.005803
112.0,132,305.567937
109.0,132,306.132872
109.0,132,306.695232
111.0,132,307.260808
110.0,132,307.829524
112.0,132,311.741774
111.0,132,312.312135
109.0,132,312.877991
109.0,132,313.440345
111.0,132,314.006897
110.0,132,314.570112
112.0,132,315.138673
110.0,132,315.704221
110.0,132,316.271105
110.0,132,316.835664
110.0,132,317.403036
108.0,132,317.963619
111.0,132,318.529897
109.0,132,319.091409
111.0,132,319.657765
112.0,132,320.227266
110.0,132,324.100359
109.0,132,324.669272
111.0,132,325.230825
110.0,132,325.79737
110.0,132,326.366381
113.0,132,326.935192
112.0,132,327.496847
113.0,132,328.062552
110.0,132,328.627696
112.0,132,329.194513
112.0,132,329.76062
113.0,132,330.327965
111.0,132,330.88939
112.0,132,331.456716
112.0,132,332.024159
111.0,132,336.863584
113.0,132,337.436304
113.0,132,338.005758
110.0,132,338.575098
110.0,132,339.149469
111.0,132,339.716994
113.0,132,340.282469
111.0,132,340.844668
112.0,132,341.4132
111.0,132,341.981458
112.0,132,342.549492
112.0,132,343.117229
112.0,132,343.685109
112.0,132,344.251768
114.0,132,344.819449
112.0,132,345.386662
112.0,132,349.344502
113.0,132,349.916245
113.0,132,350.487224
110.0,132,351.054391
112.0,132,351.616351
112.0,132,352.187218
111.0,132,352.757347
112.0,132,353.326681
111.0,132,353.893411
112.0,132,354.462349
112.0,132,355.030943
110.0,132,355.593632
112.0,132,356.165515
112.0,132,356.736128
112.0,132,357.304157
111.0,132,361.187436
110.0,132,361.758299
111.0,132,362.328202
113.0,132,362.898211
112.0,132,363.466493
113.0,132,364.040027
112.0,132,364.611749
112.0,132,365.179026
112.0,132,365.745928
112.0,132,366.321037
112.0,132,366.893398
112.0,132,367.461571
112.0,132,368.033922
113.0,132,368.606487
113.0,132,369.176122
112.0,132,369.741874
113.0,132,373.618225
113.0,132,374.190118
112.0,132,374.763375
113.0,132,375.333248
112.0,132,375.906783
111.0,132,376.474095
113.0,132,377.044695
111.0,132,377.617501
111.0,132,378.188565
112.0,132,378.756611
113.0,132,379.325556
112.0,132,379.896529
113.0,132,380.466937
113.0,132,381.038572
113.0,132,381.611798
112.0,132,385.498968
113.0,132,386.073193
112.0,132,386.645272
111.0,132,387.212275
113.0,132,387.782372
111.0,132,388.352771
112.0,132,388.921402
111.0,132,389.483355
114.0,132,390.054751
111.0,132,390.627324
112.0,132,391.196867
112.0,132,391.764836
110.0,132,392.331231
112.0,132,392.904649
114.0,132,393.465942
112.0,132,394.035223
112.0,132,397.897536
112.0,132,398.4667
112.0,132,399.036987
113.0,132,399.609042
113.0,132,400.181569
111.0,132,400.747939
112.0,132,401.316448
113.0,132,401.88869
112.0,132,402.459671
112.0,132,403.028625
112.0,132,403.599268
111.0,132,404.171718
113.0,132,404.742684
113.0,132,405.314869
112.0,132,405.881586
112.0,132,406.452286
111.0,132,410.338763
112.0,132,410.905173
111.0,132,411.470569
112.0,132,412.040047
112.0,132,412.604113
111.0,132,413.172103
113.0,132,413.743752
111.0,132,414.313253
112.0,132,414.880852
110.0,132,415.449096
113.0,132,416.019938
112.0,132,416.588373
112.0,132,417.158425
112.0,132,417.727233
113.0,132,418.298102
113.0,132,422.225077
112.0,132,422.797197
113.0,132,423.367975
112.0,132,423.938761
113.0,132,424.498263
110.0,132,425.064935
112.0,132,425.644643
113.0,132,426.21367
112.0,132,426.780415
112.0,132,427.352914
112.0,132,427.919907
112.0,132,428.485964
113.0,132,429.056217
112.0,132,429.625906
112.0,132,430.192971
113.0,132,430.758344
112.0,132,434.644847
112.0,132,435.215026
111.0,132,435.785368
111.0,132,436.351156
113.0,132,436.917145
112.0,132,437.487497
112.0,132,438.057275
111.0,132,438.624338
111.0,132,439.19275
112.0,132,439.755557
113.0,132,440.323722
112.0,132,440.892335
111.0,132,441.458514
112.0,132,442.026835
112.0,132,442.597105
113.0,132,446.470996
112.0,132,447.036894
112.0,132,447.607794
112.0,132,448.178265
113.0,132,448.748457
112.0,132,449.317961
111.0,132,449.887609
112.0,132,450.455346
112.0,132,451.026337
112.0,132,451.597111
111.0,132,452.164303
111.0,132,452.733933
113.0,132,453.302674
112.0,132,453.872262
112.0,132,454.43816
113.0,132,455.007385
112.0,132,458.923417
112.0,132,459.490824
112.0,132,460.058407
113.0,132,460.626626
113.0,132,461.199396
112.0,132,461.767856
113.0,132,462.338427
111.0,132,462.907946
112.0,132,463.476143
112.0,132,464.043386
112.0,132,464.610892
111.0,132,465.178474
111.0,132,465.744332
111.0,132,466.313449
113.0,132,466.881436
113.0,132,470.780898
110.0,132,471.350164
113.0,132,471.919761
113.0,132,472.488378
112.0,132,473.060489
112.0,132,473.632509
112.0,132,474.202763
111.0,132,474.768719
112.0,132,475.336377
111.0,132,475.903241
113.0,132,476.47213
112.0,132,477.041538
110.0,132,477.610666
112.0,132,478.182854
111.0,132,478.754206
112.0,132,479.32202
113.0,132,483.205963
112.0,132,483.773396
112.0,132,484.341095
112.0,132,484.907739
111.0,132,485.477145
113.0,132,486.043592
112.0,132,486.612652
111.0,132,487.181702
111.0,132,487.748663
112.0,132,488.318244
112.0,132,488.886539
112.0,132,489.455783
112.0,132,490.026526
111.0,132,490.592857
112.0,132,491.1615
112.0,132,495.046318
113.0,132,495.617717
111.0,132,496.184193
112.0,132,496.754795
112.0,132,497.329013
111.0,132,497.89542
111.0,132,498.463983
113.0,132,499.033834
112.0,132,499.600968
112.0,132,500.171672
112.0,132,500.742014
112.0,132,501.309463
112.0,132,501.878263
112.0,132,502.444762
112.0,132,503.013659
112.0,132,503.582775
112.0,132,507.486094
112.0,132,508.056378
111.0,132,508.623029
113.0,132,509.191071
111.0,132,509.759024
113.0,132,510.329278
112.0,132,510.900017
111.0,132,511.468349
112.0,132,512.038029
112.0,132,512.605445
113.0,132,513.175741
111.0,132,513.745773
112.0,132,514.313968
111.0,132,514.882179
113.0,132,515.450962
112.0,132,519.400886
112.0,132,519.97126
112.0,132,520.542739
112.0,132,521.112528
110.0,132,521.682682
111.0,132,522.252346
111.0,132,522.824562
112.0,132,523.396722
112.0,132,523.966838
112.0,132,524.539594
113.0,132,525.111892
112.0,132,525.684192
112.0,132,526.254032
111.0,132,526.823021
112.0,132,527.392759
112.0,132,527.966267
111.0,132,531.8145
112.0,132,532.386884
112.0,132,532.95967
112.0,132,533.529603
112.0,132,534.102059
111.0,132,534.66989
112.0,132,535.235396
111.0,132,535.804572
112.0,132,536.373312
113.0,132,536.945347
113.0,132,537.515739
111.0,132,538.089355
112.0,132,538.661148
112.0,132,539.233736
112.0,132,539.803113
112.0,132,543.674129
113.0,132,544.245288
111.0,132,544.815815
111.0,132,545.381673
112.0,132,545.952626
112.0,132,546.521765
111.0,132,547.090782
112.0,132,547.659981
112.0,132,548.230438
112.0,132,548.801455
112.0,132,549.373435
112.0,132,549.942992
112.0,132,550.508935
112.0,132,551.079807
113.0,132,551.645948
112.0,132,552.213513
111.0,132,556.085817
112.0,132,556.655764
112.0,132,557.224731
112.0,132,557.799296
113.0,132,558.372652
112.0,132,558.945912
113.0,132,559.522338
111.0,132,560.091837
112.0,132,560.661755
112.0,132,561.231288
112.0,132,561.799763
111.0,132,562.370213
112.0,132,562.943523
112.0,132,563.516568
113.0,132,564.090014
112.0,132,567.977748
112.0,132,568.550393
113.0,132,569.123855
112.0,132,569.695355
112.0,132,570.263832
111.0,132,570.832329
112.0,132,571.404362
112.0,132,571.97529
113.0,132,572.547738
112.0,132,573.119665
112.0,132,573.691259
111.0,132,574.262228
111.0,132,574.834458
112.0,132,575.40286
111.0,132,575.972165
112.0,132,576.541223
112.0,132,580.433277
113.0,132,581.005526
112.0,132,581.570266
112.0,132,582.142872
112.0,132,582.717943
113.0,132,583.291185
112.0,132,583.864046
112.0,132,584.433809
113.0,132,585.004499
112.0,132,585.571861
113.0,132,586.139043
112.0,132,586.706973
110.0,132,587.270592
113.0,132,587.838486
112.0,132,588.407994
111.0,132,592.307617
112.0,132,592.877863
111.0,132,593.448003
111.0,132,594.016647
112.0,132,594.587487
113.0,132,595.161611
112.0,132,595.730467
112.0,132,596.301434
112.0,132,596.872759
112.0,132,597.444415
111.0,132,598.01314
111.0,132,598.585582
112.0,132,599.157909
111.0,132,599.729948
112.0,132,600.298842
112.0,132,600.871445
112.0,132,604.775401
113.0,132,605.34718
112.0,132,605.913977
112.0,132,606.483139
112.0,132,607.051654
113.0,132,607.621834
112.0,132,608.196882
112.0,132,608.76368
111.0,132,609.332121
112.0,132,609.904224
111.0,132,610.473266
112.0,132,611.046862
112.0,132,611.617048
112.0,132,612.186176
112.0,132,612.75356
112.0,132,616.660584
112.0,132,617.228891
111.0,132,617.798727
112.0,132,618.374394
112.0,132,618.945864
112.0,132,619.515657
112.0,132,620.085699
111.0,132,620.654283
113.0,132,621.219909
112.0,132,621.787523
112.0,132,622.357664
111.0,132,622.928524
113.0,132,623.499672
112.0,132,624.068192
111.0,132,624.63825
113.0,132,625.205728
112.0,132,629.120493
111.0,132,629.689444
111.0,132,630.259
113.0,132,630.827718
113.0,132,631.399812
111.0,132,631.969175
113.0,132,632.539338
111.0,132,633.110716
112.0,132,633.678671
113.0,132,634.248293
112.0,132,634.818231
111.0,132,635.387323
112.0,132,635.960521
112.0,132,636.530151
112.0,132,637.096827
112.0,132,640.982263
112.0,132,641.551003
112.0,132,642.117852
112.0,132,642.688351
112.0,132,643.260423
112.0,132,643.829717
113.0,132,644.40045
112.0,132,644.973138
112.0,132,645.54638
112.0,132,646.11618
111.0,132,646.687729
112.0,132,647.258641
112.0,132,647.833097
112.0,132,648.406749
112.0,132,648.977646
111.0,132,649.548642
112.0,132,653.435474
113.0,132,654.00655
111.0,132,654.577688
112.0,132,655.146692
113.0,132,655.721708
113.0,132,656.296676
111.0,132,656.865138
112.0,132,657.435262
112.0,132,658.007352
112.0,132,658.576438
111.0,132,659.147929
111.0,132,659.711198
113.0,132,660.281514
111.0,132,660.848101
112.0,132,661.420545
112.0,132,665.343776
111.0,132,665.912573
112.0,132,666.480876
112.0,132,667.050653
112.0,132,667.617081
111.0,132,668.18345
113.0,132,668.755084
112.0,132,669.323952
112.0,132,669.889863
111.0,132,670.45393
111.0,132,671.022337
111.0,132,671.593562
112.0,132,672.162826
111.0,132,672.730512
111.0,132,673.301003
112.0,132,673.869752
111.0,132,677.6987
112.0,132,678.271976
112.0,132,678.845292
112.0,132,679.418682
112.0,132,679.988619
111.0,132,680.558062
112.0,132,681.126721
112.0,132,681.700121
113.0,132,682.273395
112.0,132,682.846849
112.0,132,683.421616
113.0,132,683.992663
113.0,132,684.563437
111.0,132,685.13545
112.0,132,685.705591
112.0,132,689.583052
112.0,132,690.152858
112.0,132,690.721821
112.0,132,691.293192
111.0,132,691.86389
112.0,132,692.431574
112.0,132,693.001038
112.0,132,693.56499
112.0,132,694.136533
112.0,132,694.705484
112.0,132,695.276567
112.0,132,695.846177
112.0,132,696.414586
112.0,132,696.986115
111.0,132,697.553931
112.0,132,698.124306
112.0,132,702.007615
111.0,132,702.573607
112.0,132,703.140563
113.0,132,703.713881
113.0,132,704.286668
111.0,132,704.85832
112.0,132,705.426829
111.0,132,705.997776
112.0,132,706.566698
112.0,132,707.134543
113.0,132,707.706517
111.0,132,708.275005
112.0,132,708.849398
112.0,132,709.419355
111.0,132,709.986322
112.0,132,713.851915
114.0,132,714.423356
113.0,132,714.991423
112.0,132,715.562053
112.0,132,716.128989
112.0,132,716.699286
113.0,132,717.269383
111.0,132,717.83755
112.0,132,718.408469
112.0,132,718.980238
112.0,132,719.550372
112.0,132,720.114953
112.0,132,720.683565
111.0,132,721.25309
112.0,132,721.824909
112.0,132,722.39292
112.0,132,726.255651
112.0,132,726.821474
112.0,132,727.391806
111.0,132,727.961758
113.0,132,728.533322
111.0,132,729.101742
111.0,132,729.669339
112.0,132,730.236413
112.0,132,730.807744
111.0,132,731.37595
112.0,132,731.94494
112.0,132,732.51467
111.0,132,733.087381
112.0,132,733.653893
113.0,132,734.221937
113.0,132,738.14314
112.0,132,738.714725
112.0,132,739.284481
113.0,132,739.853375
112.0,132,740.422529
111.0,132,740.994488
112.0,132,741.564469
112.0,132,742.132669
111.0,132,742.702816
113.0,132,743.27402
112.0,132,743.843089
111.0,132,744.412219
112.0,132,744.980764
112.0,132,745.552272
112.0,132,746.123444
112.0,132,746.692336
112.0,132,750.642246
113.0,132,751.211913
111.0,132,751.780002
113.0,132,752.349758
113.0,132,752.919827
113.0,132,753.494324
112.0,132,754.066924
111.0,132,754.635815
112.0,132,755.204852
113.0,132,755.774373
111.0,132,756.338396
112.0,132,756.908977
112.0,132,757.480377
112.0,132,758.051423
