#{"t_start": 1681722424.9679146, "env_id": null}
r,l,t
54.5,116,192.353979
54.6,116,192.84258
55.0,116,193.324951
54.4,116,193.812347
54.4,116,194.298616
54.4,116,194.784797
54.7,116,195.267164
54.9,116,195.755031
54.7,116,196.248218
54.4,116,196.739043
54.3,116,197.224339
54.7,116,197.70713
54.8,116,201.155138
54.2,116,201.642131
54.5,116,202.122726
54.5,116,202.612813
54.6,116,203.101948
54.4,116,203.587467
54.7,116,204.075764
54.3,116,204.565502
54.9,116,205.042368
54.8,116,205.527855
54.5,116,206.012185
54.7,116,206.50455
54.2,116,206.992282
54.8,116,207.472481
54.6,116,207.959277
54.8,116,208.445427
55.0,116,208.934377
54.6,116,212.345756
54.8,116,212.832474
54.9,116,213.309294
54.4,116,213.797441
54.2,116,214.284657
54.5,116,214.771689
54.7,116,215.25804
54.7,116,215.747053
54.9,116,216.229525
54.3,116,216.72195
54.5,116,217.203895
54.5,116,217.689381
54.7,116,218.171897
54.8,116,218.656641
54.8,116,219.150065
54.8,116,219.635007
54.6,116,220.115661
54.8,116,220.601717
54.7,116,224.021215
54.8,116,224.503195
54.4,116,224.981757
54.7,116,225.462085
54.6,116,225.97483
54.9,116,226.517182
54.8,116,227.053292
54.7,116,227.54164
54.8,116,228.026829
54.7,116,228.508376
54.7,116,228.990176
54.6,116,229.476085
54.7,116,229.957705
54.7,116,230.441864
54.7,116,230.923987
54.7,116,231.408544
54.6,116,231.88939
54.6,116,232.371103
54.8,116,235.801184
54.9,116,236.278007
54.3,116,236.764694
54.6,116,237.254383
54.7,116,237.740616
54.6,116,238.225604
54.7,116,238.708443
54.8,116,239.190603
54.8,116,239.668887
54.9,116,240.158208
54.6,116,240.646374
54.8,116,241.164071
54.2,116,241.653726
55.0,116,242.13854
55.0,116,242.621909
54.7,116,243.106699
54.7,116,243.590093
54.7,116,247.019136
54.8,116,247.507674
55.2,116,247.986536
54.8,116,248.468303
54.9,116,248.958546
54.5,116,249.446241
54.8,116,249.9279
54.7,116,250.409896
54.8,116,250.895125
54.7,116,251.380187
54.9,116,251.867491
