#{"t_start": 1681647631.4426415, "env_id": null}
r,l,t
97.0,504,1.799111
97.5,504,3.549624
97.5,504,5.359329
98.2,504,7.03897
96.4,504,11.739647
94.7,504,13.449376
98.2,504,15.131715
