#{"t_start": 1681727625.5965943, "env_id": null}
r,l,t
59.3,180,175.468235
59.0,180,179.242537
58.4,180,179.875684
58.4,180,180.516607
59.4,180,181.146789
59.5,180,181.77405
59.2,180,182.402854
58.5,180,183.029724
58.9,180,183.661007
59.6,180,184.303718
59.0,180,184.936782
59.5,180,185.57211
59.2,180,189.358549
58.7,180,190.013748
58.7,180,190.653302
59.3,180,191.28693
59.2,180,191.927147
59.1,180,192.563827
58.8,180,193.210593
58.9,180,193.850519
59.7,180,194.483567
58.2,180,195.124904
59.0,180,195.764567
59.0,180,196.401005
58.5,180,200.133464
58.5,180,200.770939
59.5,180,201.420093
59.6,180,202.054451
59.6,180,202.684927
59.6,180,203.331655
59.5,180,203.974831
60.1,180,204.611005
59.6,180,205.239322
59.9,180,205.884738
58.4,180,206.536573
59.2,180,210.269702
59.7,180,210.905016
59.8,180,211.528949
59.2,180,212.182723
59.5,180,212.819462
59.6,180,213.442709
59.7,180,214.06788
59.8,180,214.699733
59.8,180,215.325008
59.9,180,215.955761
60.0,180,216.598902
59.7,180,220.408463
60.1,180,221.058099
60.0,180,221.720836
60.6,180,222.371021
60.4,180,222.993097
60.3,180,223.612901
59.6,180,224.260256
60.0,180,224.906401
60.4,180,225.521798
60.4,180,226.143151
60.5,180,226.773829
60.0,180,227.400022
60.7,180,231.137315
60.1,180,231.766751
59.7,180,232.393785
59.9,180,233.024307
60.2,180,233.643027
60.4,180,234.269029
60.0,180,234.869643
59.9,180,235.525147
59.6,180,236.154869
59.7,180,236.779716
60.6,180,237.400628
59.3,180,241.212313
60.1,180,241.846805
59.8,180,242.47054
59.5,180,243.108056
60.0,180,243.733371
59.9,180,244.361542
60.0,180,244.985429
60.4,180,245.599287
59.8,180,246.23114
59.6,180,246.884607
60.0,180,247.541479
59.2,180,248.168114
60.2,180,251.924884
60.6,180,252.54661
60.1,180,253.18443
60.3,180,253.825435
59.7,180,254.456473
60.2,180,255.085907
60.2,180,255.717297
60.1,180,256.349719
60.5,180,256.968807
59.6,180,257.601929
59.8,180,258.245837
60.2,180,261.918711
60.3,180,262.567311
59.7,180,263.216432
60.2,180,263.894858
59.7,180,264.573471
60.1,180,265.243959
60.2,180,265.920234
59.3,180,266.595209
60.1,180,267.268234
60.6,180,267.931402
59.7,180,268.569652
60.4,180,272.292894
59.9,180,272.940604
59.8,180,273.572888
59.5,180,274.222437
59.9,180,274.847676
59.9,180,275.476008
60.2,180,276.105109
59.8,180,276.741916
60.1,180,277.38379
59.6,180,278.007648
59.5,180,278.630346
60.3,180,279.247665
59.6,180,282.85233
60.1,180,283.493888
59.9,180,284.13018
59.2,180,284.785034
60.0,180,285.429009
60.3,180,286.0624
59.9,180,286.7069
59.8,180,287.346413
59.7,180,287.99707
60.4,180,288.637429
59.7,180,289.288396
60.2,180,292.89242
60.1,180,293.527592
60.6,180,294.161086
60.1,180,294.823036
60.3,180,295.460104
60.2,180,296.094332
60.2,180,296.72669
60.1,180,297.383815
60.3,180,298.015974
60.0,180,298.653297
60.5,180,299.285031
60.2,180,302.864892
60.2,180,303.508079
60.2,180,304.13519
59.8,180,304.787755
60.1,180,305.427987
60.0,180,306.070712
60.0,180,306.713476
60.4,180,307.344977
60.0,180,307.978886
60.6,180,308.611373
60.5,180,309.26514
59.6,180,309.913954
60.5,180,313.517424
59.8,180,314.159028
59.9,180,314.795204
60.2,180,315.42885
59.5,180,316.07692
60.0,180,316.727983
59.8,180,317.381125
59.8,180,318.023195
60.6,180,318.655043
59.5,180,319.29389
60.0,180,319.93157
60.2,180,323.524513
60.3,180,324.166585
60.1,180,324.805274
60.8,180,325.44181
60.2,180,326.074859
60.2,180,326.712774
60.1,180,327.351749
59.6,180,327.992387
60.6,180,328.630633
60.5,180,329.292156
60.3,180,329.941445
60.2,180,330.576704
60.8,180,334.146172
60.4,180,334.783141
59.9,180,335.445921
59.6,180,336.089049
60.7,180,336.726508
60.7,180,337.367876
60.5,180,338.017197
60.1,180,338.668384
60.3,180,339.313345
60.5,180,339.960274
60.4,180,340.601544
60.7,180,344.217577
60.3,180,344.862727
60.8,180,345.502464
60.0,180,346.145659
60.3,180,346.782012
60.4,180,347.427717
60.6,180,348.065581
60.5,180,348.749687
60.2,180,349.398451
60.3,180,350.119185
60.6,180,350.764797
60.7,180,354.370968
60.0,180,355.028435
60.3,180,355.665943
59.7,180,356.3547
59.9,180,357.040522
60.5,180,357.678837
60.2,180,358.346338
60.2,180,358.983411
60.7,180,359.63193
60.9,180,360.291298
60.6,180,360.921449
60.1,180,361.555397
60.4,180,365.124313
60.5,180,365.752714
60.6,180,366.39486
60.6,180,367.02695
60.3,180,367.660929
60.0,180,368.306217
60.5,180,368.938976
60.3,180,369.570483
60.4,180,370.238711
60.6,180,370.879451
60.3,180,371.51821
60.4,180,375.130844
60.0,180,375.768078
60.8,180,376.406051
60.2,180,377.045196
61.0,180,377.680015
60.1,180,378.324133
60.1,180,378.957018
60.7,180,379.587432
60.3,180,380.231236
60.5,180,380.855585
60.3,180,381.50762
60.4,180,385.098462
60.0,180,385.751104
60.7,180,386.380109
60.3,180,387.012875
59.9,180,387.660804
60.2,180,388.294747
60.6,180,388.924311
60.5,180,389.56219
60.5,180,390.191164
59.8,180,390.830065
60.2,180,391.46327
60.2,180,392.100989
60.5,180,395.700363
60.3,180,396.362878
60.4,180,397.006991
60.6,180,397.635903
60.3,180,398.262688
60.4,180,398.891464
60.3,180,399.545875
60.0,180,400.185573
60.2,180,400.849807
60.9,180,401.478047
60.9,180,402.104174
60.3,180,405.700911
60.5,180,406.335398
60.5,180,406.97605
60.9,180,407.631699
60.7,180,408.270344
60.7,180,408.905011
60.6,180,409.533075
60.5,180,410.166062
61.0,180,410.794649
60.4,180,411.432535
60.1,180,412.089766
60.8,180,412.727424
60.4,180,416.322573
60.9,180,416.951939
61.1,180,417.579697
60.7,180,418.209469
60.8,180,418.851779
61.0,180,419.483718
60.4,180,420.117649
61.1,180,420.750207
60.7,180,421.385862
60.8,180,422.017332
60.5,180,422.668877
60.8,180,426.258261
60.7,180,426.920283
60.7,180,427.557589
61.0,180,428.18908
60.8,180,428.833183
60.9,180,429.471024
60.5,180,430.126249
60.8,180,430.753777
60.4,180,431.390024
60.6,180,432.01762
60.6,180,432.648665
60.2,180,436.361723
60.4,180,437.001826
60.6,180,437.633345
60.7,180,438.269521
60.8,180,438.911468
60.6,180,439.557857
60.9,180,440.194412
60.7,180,440.825296
60.7,180,441.463413
60.4,180,442.098522
60.5,180,442.742145
60.6,180,443.378182
61.1,180,447.02174
61.1,180,447.656932
60.8,180,448.287631
60.7,180,448.927578
60.6,180,449.567784
60.5,180,450.21342
60.7,180,450.855806
60.4,180,451.49738
60.4,180,452.142749
60.5,180,452.789709
60.8,180,453.427031
60.8,180,457.045602
60.4,180,457.685728
60.6,180,458.350089
60.7,180,458.994678
60.9,180,459.634709
61.0,180,460.25917
60.8,180,460.875329
60.8,180,461.526721
60.7,180,462.176781
60.6,180,462.815537
60.8,180,463.454357
60.5,180,464.095229
60.6,180,467.747609
61.0,180,468.396955
61.0,180,469.022741
61.0,180,469.735482
60.7,180,470.375095
60.7,180,471.012102
60.8,180,471.644644
60.6,180,472.276337
60.8,180,472.908033
60.7,180,473.543396
60.9,180,474.174263
60.5,180,477.799703
61.0,180,478.422661
60.5,180,479.05383
60.3,180,479.695233
60.9,180,480.325777
60.7,180,480.958395
60.7,180,481.59069
60.9,180,482.227483
61.1,180,482.857519
60.7,180,483.495798
60.4,180,484.140985
60.8,180,487.724516
60.5,180,488.382841
59.7,180,489.022389
60.3,180,489.670791
60.7,180,490.306449
61.0,180,490.94339
60.6,180,491.577501
61.1,180,492.209463
60.3,180,492.841575
60.4,180,493.480509
60.4,180,494.109304
60.2,180,494.747931
60.4,180,498.367006
60.4,180,499.026228
60.2,180,499.656812
60.2,180,500.287426
60.4,180,500.927624
60.6,180,501.558724
60.5,180,502.193409
60.7,180,502.816222
60.6,180,503.446609
60.5,180,504.072146
60.3,180,504.704625
60.6,180,506.881257
61.0,180,507.511873
60.8,180,508.143782
60.7,180,508.782917
61.0,180,509.412118
60.7,180,510.047709
60.6,180,510.683165
60.7,180,511.311153
60.9,180,511.946586
60.8,180,512.580123
60.9,180,513.206883
60.9,180,516.368865
60.4,180,516.989956
61.1,180,517.604137
60.1,180,518.258882
60.8,180,518.872585
61.0,180,519.493801
60.8,180,520.122712
60.8,180,520.74665
60.5,180,521.367072
60.9,180,521.993489
60.5,180,522.622683
60.9,180,523.237659
61.0,180,526.835675
60.9,180,527.451344
60.9,180,528.078319
60.9,180,528.695652
60.9,180,529.317863
60.6,180,529.944948
60.9,180,530.560984
60.4,180,531.179714
60.9,180,531.807055
60.6,180,532.430272
60.6,180,533.059856
60.7,180,536.641901
60.9,180,537.256129
60.9,180,537.876635
60.6,180,538.502725
60.9,180,539.113859
61.0,180,539.732286
61.0,180,540.344004
60.7,180,540.961792
60.9,180,541.575661
60.9,180,542.19707
61.1,180,542.816269
61.1,180,543.441372
60.8,180,545.922538
61.0,180,546.535926
60.5,180,547.157439
61.1,180,547.749097
60.3,180,548.365155
60.6,180,548.982471
60.7,180,549.600612
60.1,180,550.217168
60.8,180,550.837661
60.9,180,551.456195
60.5,180,552.072265
60.8,180,555.658368
60.9,180,556.282517
60.6,180,556.897629
60.9,180,557.525085
60.6,180,558.145653
60.6,180,558.771825
61.1,180,559.391161
61.0,180,559.982058
60.6,180,560.608247
60.9,180,561.227468
60.4,180,561.845569
60.6,180,565.459094
60.8,180,566.080149
60.9,180,566.69779
60.6,180,567.309095
60.5,180,567.926485
60.2,180,568.551414
60.7,180,569.169143
60.6,180,569.784736
60.6,180,570.394167
60.3,180,571.02618
60.3,180,571.650778
60.9,180,572.27
60.7,180,575.871382
60.5,180,576.493033
60.9,180,577.1172
61.1,180,577.738757
60.5,180,578.359091
60.6,180,578.984672
61.0,180,579.597662
60.7,180,580.221923
60.9,180,580.845702
60.7,180,581.466126
60.4,180,582.120445
60.5,180,585.689916
60.7,180,586.314516
60.7,180,586.927924
60.9,180,587.541651
60.5,180,588.15896
60.6,180,588.803472
60.4,180,589.428
60.5,180,590.045779
60.5,180,590.662661
60.1,180,591.280644
60.1,180,591.902022
60.2,180,595.550858
61.0,180,596.168524
60.6,180,596.779657
60.6,180,597.403972
59.9,180,598.031725
60.6,180,598.649848
60.5,180,599.261138
60.5,180,599.879514
60.7,180,600.498326
60.8,180,601.127132
60.3,180,601.764014
60.5,180,602.38592
60.4,180,605.993558
60.4,180,606.615809
60.5,180,607.225134
60.7,180,607.839693
60.4,180,608.451952
59.9,180,609.069492
60.3,180,609.696662
60.4,180,610.3152
60.4,180,610.936538
60.3,180,611.582681
60.6,180,612.198016
60.7,180,615.798456
60.4,180,616.417705
60.7,180,617.032979
60.5,180,617.645669
61.1,180,618.265975
60.7,180,618.88442
59.5,180,619.50539
61.1,180,620.14311
60.5,180,620.765308
60.1,180,621.383451
60.6,180,621.999674
60.8,180,622.619205
60.1,180,626.189712
60.9,180,626.80079
60.9,180,627.422925
60.7,180,628.038883
60.9,180,628.653091
61.1,180,629.262661
60.4,180,629.896331
60.2,180,630.508836
60.6,180,631.130705
60.6,180,631.742949
60.5,180,632.359823
60.8,180,635.973986
60.3,180,636.594014
59.9,180,637.221839
60.5,180,637.839628
60.0,180,638.459106
60.0,180,639.080819
60.2,180,639.703823
60.3,180,640.351357
60.1,180,640.976447
60.3,180,641.601348
60.6,180,642.218077
60.7,180,645.805
60.2,180,646.430449
60.2,180,647.064067
60.5,180,647.682722
61.1,180,648.302082
60.4,180,648.92985
60.6,180,649.549689
60.6,180,650.171939
60.4,180,650.793442
60.8,180,651.407438
60.1,180,652.030415
61.0,180,652.654846
60.8,180,656.240681
60.1,180,656.869401
60.9,180,657.500003
60.1,180,658.121373
60.3,180,658.754986
60.6,180,659.401771
60.1,180,660.022734
60.6,180,660.643178
60.6,180,661.260149
60.6,180,661.882531
60.7,180,662.511572
60.4,180,666.096344
60.5,180,666.717103
60.7,180,667.335809
60.5,180,667.957649
61.0,180,668.57675
60.4,180,669.198801
60.3,180,669.815105
61.1,180,670.439531
60.5,180,671.055711
60.3,180,671.675941
60.1,180,672.311028
60.6,180,675.879845
60.9,180,676.506114
60.5,180,677.129799
60.2,180,677.756483
61.0,180,678.382039
60.9,180,679.013528
60.5,180,679.668559
60.4,180,680.290778
60.6,180,680.922962
60.9,180,681.552313
60.9,180,682.180625
60.7,180,682.792946
60.9,180,686.378385
60.9,180,687.007048
60.0,180,687.633168
60.9,180,688.259338
59.9,180,688.893065
60.4,180,689.521739
60.6,180,690.14012
60.2,180,690.763573
60.7,180,691.378915
60.8,180,691.992857
60.4,180,692.610622
60.9,180,696.177865
61.0,180,696.799949
60.8,180,697.41966
60.3,180,698.044549
60.5,180,698.671937
60.9,180,699.296718
60.7,180,699.933997
60.7,180,700.558592
60.9,180,701.20511
60.9,180,701.865079
61.0,180,702.52855
60.6,180,703.171641
61.0,180,706.798391
60.7,180,707.412809
60.9,180,708.050207
60.9,180,708.703291
60.5,180,709.336708
61.0,180,709.973116
60.7,180,710.59992
60.6,180,711.249013
61.1,180,711.876856
60.9,180,712.583882
60.9,180,713.211914
60.4,180,716.846455
60.9,180,717.556226
61.1,180,718.285009
60.7,180,718.981207
60.9,180,719.656694
60.8,180,720.293516
60.1,180,720.977457
60.6,180,721.600849
60.9,180,722.29609
61.1,180,722.923503
60.5,180,723.542179
60.7,180,727.266595
60.9,180,727.95099
60.9,180,728.647662
60.9,180,729.298414
60.2,180,729.996966
60.4,180,730.743757
60.4,180,731.449176
60.9,180,732.063995
60.9,180,732.683625
60.0,180,733.29981
60.4,180,733.926191
61.1,180,734.542713
60.8,180,738.118575
60.8,180,738.742774
60.7,180,739.366383
59.9,180,739.989131
60.1,180,740.611506
60.8,180,741.227123
60.7,180,741.866793
60.8,180,742.47894
60.5,180,743.097538
60.4,180,743.722731
60.8,180,744.344486
60.4,180,747.997646
60.5,180,748.784645
60.8,180,749.449272
60.0,180,750.198845
61.1,180,750.918244
60.2,180,751.532131
60.4,180,752.314913
60.9,180,752.927254
61.0,180,753.727408
60.9,180,754.382311
60.8,180,755.132105
60.8,180,758.863444
60.7,180,759.478521
60.2,180,760.096541
61.0,180,760.718725
61.0,180,761.380023
61.0,180,762.037008
60.9,180,762.672583
60.9,180,763.305008
60.2,180,763.956617
60.9,180,764.617366
60.6,180,765.24082
60.2,180,765.863064
60.9,180,769.461914
60.9,180,770.110233
60.6,180,770.744962
60.9,180,771.368143
61.0,180,771.979711
60.8,180,772.586308
60.7,180,773.195193
60.7,180,773.820072
60.9,180,774.444244
60.9,180,775.066057
60.9,180,775.677273
60.3,180,779.291159
60.8,180,779.913964
60.9,180,780.533408
60.6,180,781.152706
60.4,180,781.768934
61.0,180,782.384029
60.4,180,783.005613
60.4,180,783.623632
60.9,180,784.24812
60.7,180,784.870266
61.1,180,785.481847
60.5,180,786.091953
60.8,180,789.673709
60.8,180,790.275452
61.1,180,790.894082
60.7,180,791.536998
60.7,180,792.157498
60.9,180,792.779974
60.6,180,793.39596
61.0,180,794.021154
61.0,180,794.635685
60.7,180,795.255437
60.8,180,795.903263
60.9,180,799.55406
60.5,180,800.18701
60.1,180,800.811876
60.1,180,801.437065
60.8,180,802.05652
60.9,180,802.679684
60.2,180,803.296735
61.1,180,803.907022
60.8,180,804.514544
60.9,180,805.136194
61.0,180,805.750158
60.6,180,809.365167
60.8,180,810.008718
61.0,180,810.634252
60.8,180,811.259744
60.5,180,811.889522
60.5,180,812.520303
60.4,180,813.148377
60.5,180,813.77678
60.4,180,814.405401
60.2,180,815.039613
60.6,180,815.659019
60.5,180,816.284502
60.7,180,819.875028
60.9,180,820.500732
60.2,180,821.127571
61.1,180,821.74161
61.0,180,822.354537
60.3,180,822.981761
60.3,180,823.604115
60.9,180,824.214243
60.6,180,824.831706
60.9,180,825.460012
60.9,180,826.078736
60.9,180,829.69644
60.9,180,830.313388
60.9,180,830.937226
60.8,180,831.5502
60.6,180,832.196669
60.7,180,832.805383
60.6,180,833.422715
60.6,180,834.046148
60.5,180,834.673189
61.1,180,835.292059
60.9,180,835.912442
60.7,180,839.514732
60.9,180,840.14181
60.6,180,840.768823
60.9,180,841.387002
60.9,180,842.014186
60.4,180,842.639321
60.9,180,843.260772
60.9,180,843.8765
60.9,180,844.503407
60.9,180,845.122048
61.0,180,845.740338
61.1,180,846.35378
60.9,180,849.930363
60.9,180,850.555076
61.1,180,851.17443
60.8,180,851.798034
60.6,180,852.443221
61.0,180,853.058696
61.0,180,853.679859
60.9,180,854.298084
60.6,180,854.913516
60.9,180,855.529225
60.9,180,856.148529
60.5,180,859.756336
61.1,180,860.369618
61.1,180,860.989902
60.8,180,861.605391
60.9,180,862.226458
60.9,180,862.845121
60.6,180,863.464342
60.9,180,864.080105
60.9,180,864.696881
60.9,180,865.316258
60.7,180,865.942032
60.5,180,866.686126
60.9,180,870.309155
61.0,180,870.935784
60.9,180,871.562135
60.9,180,872.191366
61.0,180,872.817241
61.1,180,873.436789
61.0,180,874.059185
61.1,180,874.704489
61.0,180,875.345832
60.5,180,876.011489
61.1,180,876.677069
60.9,180,880.351529
61.0,180,880.972333
60.7,180,881.619476
60.9,180,882.247405
61.0,180,882.858447
61.0,180,883.481866
61.0,180,884.092946
60.5,180,884.71966
60.9,180,885.347295
60.9,180,885.996399
60.9,180,886.621532
60.9,180,890.313985
61.0,180,891.096883
61.0,180,891.820825
60.4,180,892.65195
61.0,180,893.348477
61.0,180,894.007333
60.9,180,894.739139
61.1,180,895.350667
60.9,180,895.962328
60.9,180,896.578642
60.9,180,897.191509
61.1,180,897.806118
60.6,180,901.411613
60.9,180,902.030087
61.0,180,902.642926
61.0,180,903.252316
61.0,180,903.861398
60.9,180,904.481519
60.9,180,905.092587
61.1,180,905.700038
61.1,180,906.312627
60.9,180,906.92681
60.9,180,907.537623
61.0,180,911.144456
60.9,180,911.762669
61.1,180,912.381893
60.9,180,913.001838
60.9,180,913.622662
61.1,180,914.235752
60.9,180,914.847507
61.0,180,915.457177
60.9,180,916.072188
61.0,180,916.691994
61.0,180,917.306409
61.0,180,917.917168
61.0,180,921.504426
60.9,180,922.12527
60.9,180,922.74628
61.0,180,923.356876
60.6,180,923.968463
60.9,180,924.581794
60.9,180,925.200893
60.9,180,925.816533
60.9,180,926.430579
60.9,180,927.052294
60.9,180,927.670272
60.9,180,931.249609
60.9,180,931.874985
60.9,180,932.489292
60.9,180,933.102948
60.9,180,933.719505
61.0,180,934.32888
60.6,180,934.948825
61.0,180,935.55853
61.0,180,936.169352
61.1,180,936.778736
61.1,180,937.396683
60.9,180,940.993653
60.9,180,941.611867
60.9,180,942.224266
60.9,180,942.858525
60.9,180,943.51315
61.0,180,944.17394
60.8,180,944.806038
61.0,180,945.437523
60.9,180,946.074425
60.9,180,946.738628
60.9,180,947.373896
60.9,180,948.001223
60.9,180,951.569756
60.9,180,952.18189
61.1,180,952.811058
60.9,180,953.437805
60.9,180,954.058675
61.0,180,954.691689
60.9,180,955.315567
60.9,180,956.007909
60.9,180,956.683399
60.9,180,957.385351
60.9,180,958.130151
60.9,180,961.825813
61.0,180,962.442035
60.9,180,963.066836
60.9,180,963.687704
60.9,180,964.297699
60.9,180,964.934361
60.3,180,965.586797
60.9,180,966.240073
60.9,180,966.871051
61.0,180,967.50626
60.5,180,968.130186
60.8,180,971.767608
61.0,180,972.375305
60.9,180,972.996229
60.9,180,973.608527
60.9,180,974.218343
60.9,180,974.829709
61.1,180,975.441749
60.9,180,976.054772
60.9,180,976.663127
60.9,180,977.274571
61.0,180,977.884513
61.0,180,978.493525
60.9,180,982.088261
60.9,180,982.69708
60.8,180,983.311887
61.1,180,983.918722
60.9,180,984.530222
60.9,180,985.142706
60.9,180,985.753757
60.9,180,986.364424
60.9,180,986.98515
60.9,180,987.594074
60.9,180,988.206072
60.9,180,991.781343
60.7,180,992.401375
60.9,180,993.03663
60.9,180,993.659987
60.9,180,994.303692
60.9,180,994.920936
60.9,180,995.662215
61.1,180,996.275703
60.9,180,997.039162
61.0,180,997.742868
61.1,180,998.367875
60.9,180,998.982519
